Date,KOSPI 3M Chg,12M Fwd PE 3M Chg,CESI Global,CESI USD,US Bond Spread,Citi Macro Risk Index,USDKRW 1M Chg,VIX,VKOSPI,12M Fwd EPS 1M Chg,12M Fwd EPS 3M Chg,GDP OUTPUT GAP
2011-01-23,9.0976,7.2311,33.5000,38.6000,325.0970,0.1840,-2.3047,18.4700,16.8700,-0.2656,1.5996,-4.0200
2011-01-30,11.9451,9.6620,27.7000,28.2000,317.8330,0.3220,-1.0817,20.0400,14.5000,1.5372,1.8310,-4.0200
2011-02-06,6.8630,3.8428,36.8000,64.1000,348.7540,0.2080,-1.6860,15.9300,16.2800,1.0780,0.8301,-4.0200
2011-02-13,3.3490,-0.2038,31.2000,67.1000,351.4000,0.2300,1.2742,15.6900,19.4600,1.1584,1.4690,-4.0200
2011-02-20,3.7188,-0.3512,33.0000,72.0000,348.7470,0.2520,-1.0693,16.4300,17.7600,0.3551,1.3159,-4.0200
2011-02-27,3.2406,-0.2043,34.4000,70.2000,328.4520,0.3480,1.1312,19.2200,19.8300,-0.1630,1.0657,-4.0200
2011-03-06,2.4228,-1.0902,38.2000,97.5000,337.6200,0.2970,1.0360,19.0600,16.2500,0.3695,1.0454,-4.0200
2011-03-13,-1.5407,-4.9314,24.1000,68.3000,333.0270,0.3620,-0.3810,20.0800,19.2300,0.3259,1.5837,-4.0200
2011-03-20,-2.2292,-4.7327,23.6000,63.3000,320.0660,0.4930,1.2993,24.4400,20.4200,-0.4050,0.3800,-4.0200
2011-03-27,1.2042,-1.2676,24.4000,54.2000,335.5460,0.3110,-1.0760,17.9100,15.5600,-0.2800,-0.4193,-4.0200
2011-04-03,3.4135,0.8426,26.3000,51.5000,338.3200,0.3000,-2.1109,17.4000,16.3900,-0.0233,1.4710,-3.7430
2011-04-10,2.0022,-3.7557,23.3000,34.1000,353.8510,0.2630,-3.6440,17.8700,18.1300,1.6750,3.6027,-3.7430
2011-04-17,1.5336,-4.5195,23.7000,23.0000,334.6390,0.2710,-3.2647,15.3200,18.0400,1.6406,2.3969,-3.7430
2011-04-24,6.1790,-0.0939,21.3000,11.6000,334.1840,0.2770,-3.0064,14.6900,16.8500,2.4050,2.2471,-3.7430
2011-05-01,4.0083,-1.7638,11.2000,1.0000,324.7560,0.3090,-1.8009,14.7500,18.3600,3.6638,3.5962,-3.7430
2011-05-08,3.6399,-2.6938,-0.4000,-31.3000,314.0100,0.4630,-0.0074,18.4000,19.6200,2.7062,5.2715,-3.7430
2011-05-15,7.2269,1.1901,2.9000,-34.4000,314.6000,0.4210,-0.2890,17.0700,20.2400,3.4261,4.6923,-3.7430
2011-05-22,4.8859,-1.1653,-3.2000,-49.1000,310.0430,0.4356,0.1804,17.4300,17.2900,3.1710,5.1161,-3.7430
2011-05-29,6.9679,0.1724,-10.8000,-57.2000,302.8830,0.4650,0.9986,15.9800,18.1300,1.2096,5.0205,-3.7430
2011-06-05,5.4268,-1.8197,-28.6000,-117.2000,295.3770,0.5020,-0.2973,17.9500,18.7500,0.4488,5.3546,-3.7430
2011-06-12,4.6601,-2.2651,-29.7000,-97.8000,292.6980,0.5450,-0.3607,18.8600,19.3600,1.4540,5.8695,-3.7430
2011-06-19,2.5642,-4.5548,-36.1000,-101.9000,291.4880,0.6240,0.3002,21.8500,21.3200,0.6023,6.1793,-3.7430
2011-06-26,1.7901,-4.7414,-37.9000,-97.9000,285.4350,0.7000,-0.3096,21.1000,18.9200,0.5020,5.8441,-3.7430
2011-07-03,0.2230,-20.3164,-34.9000,-85.2000,316.5460,0.3460,-1.2342,15.8700,17.6500,1.0926,6.5306,-4.1630
2011-07-10,2.4615,-14.2318,-34.0000,-91.4000,300.2300,0.4570,-2.3718,15.9500,17.4100,0.8152,4.9742,-4.1630
2011-07-17,0.2196,-16.5155,-34.1000,-99.9000,289.9090,0.7030,-2.5875,19.5300,20.5300,1.8753,6.4245,-4.1630
2011-07-24,-1.2098,-17.2110,-37.2000,-92.8000,293.0060,0.5110,-2.4980,17.5200,17.9000,2.0247,5.4510,-4.1630
2011-07-31,-2.6980,-17.5351,-34.3000,-91.4000,270.2920,0.6750,-1.1812,25.2500,21.0000,0.9364,3.7277,-4.1630
2011-08-07,-9.4857,-22.3301,-27.5000,-76.1000,255.2170,0.9320,0.9810,32.0000,28.3100,0.7825,3.0081,-4.1630
2011-08-14,-15.4131,-27.3243,-28.2000,-79.1000,224.2970,0.9700,2.0323,36.3600,37.1500,-0.3846,2.5033,-4.1630
2011-08-21,-17.3630,-28.5980,-35.8000,-82.5000,206.1090,0.9720,3.3958,43.0500,41.9100,0.3206,2.5376,-4.1630
2011-08-28,-15.2978,-25.8519,-38.2000,-67.8000,219.3720,0.9410,2.6250,35.5900,38.3700,-0.8497,1.6172,-4.1630
2011-09-04,-11.6264,-21.4333,-35.2000,-57.7000,197.1410,0.9300,-0.4000,33.9200,30.6300,-1.3674,1.1457,-4.1630
2011-09-11,-11.4205,-20.2901,-31.2000,-41.8000,191.1930,0.9760,-0.1973,38.5200,36.9600,-1.9043,-0.8897,-4.1630
2011-09-18,-9.4408,-17.9090,-29.9000,-43.1000,204.6200,0.9360,2.2306,30.9800,35.4200,-2.7340,-0.8628,-4.1630
2011-09-25,-18.8142,-26.1101,-27.7000,-40.8000,183.6760,0.9900,8.6664,41.2500,45.9500,-1.8538,-0.7648,-4.1630
2011-10-02,-16.7513,-9.4658,-22.5000,-29.5000,189.3420,0.9680,10.8122,42.9600,40.5600,-2.3091,-2.2578,-3.4830
2011-10-09,-19.2896,-13.4301,-16.8000,-7.5000,207.0520,0.9160,9.3691,36.2000,39.8400,-1.6804,-3.3430,-3.4830
2011-10-16,-14.4415,-7.2165,-8.3000,2.2000,223.3400,0.8650,3.9770,28.2400,31.4900,-1.4964,-4.1440,-3.4830
2011-10-23,-15.3300,-7.2538,-0.6000,14.8000,220.2350,0.8730,-2.3964,31.3200,34.4200,-2.3387,-5.0089,-3.4830
2011-10-30,-9.5504,0.2942,-1.7000,17.8000,231.5480,0.7810,-6.1939,24.5300,29.2300,-3.0128,-6.0820,-3.4830
2011-11-06,-0.7892,10.4407,-6.3000,18.7000,203.6170,0.8370,-5.7316,30.1600,31.1200,-2.4557,-6.4487,-3.4830
2011-11-13,3.9112,15.8115,-0.5000,34.3000,205.5210,0.8550,-2.5474,30.0400,34.1800,-2.5335,-6.2118,-3.4830
2011-11-20,5.4038,17.4600,7.4000,48.9000,200.8720,0.8850,-0.7382,32.0000,36.1600,-1.2088,-6.4570,-3.4830
2011-11-27,-0.1433,10.2634,15.6000,41.1000,194.7050,0.9270,5.3541,34.4700,32.6300,0.3139,-4.9799,-3.4830
2011-12-04,2.5855,13.7254,22.8000,85.7000,203.6480,0.8280,1.8232,27.5200,26.6700,-1.1020,-6.1970,-3.4830
2011-12-11,3.4099,13.9287,21.4000,78.0000,205.9460,0.8120,1.7734,26.3800,31.0700,0.1850,-4.2142,-3.4830
2011-12-18,-0.0076,10.0920,18.6000,75.5000,185.0800,0.8270,1.7465,24.2900,25.4200,0.1708,-3.6634,-3.4830
2011-12-25,10.0021,21.0976,18.8000,71.2000,202.7840,0.7470,-1.2196,20.7300,24.5400,-0.2347,-3.4123,-3.4830
2012-01-01,3.1696,12.6136,12.5000,68.5000,186.4350,0.7920,1.8976,23.4000,26.4000,-0.1166,-4.0917,-3.0990
2012-01-08,4.7376,14.2731,19.7000,91.9000,194.8540,0.7170,1.4076,20.6300,27.1700,-1.8790,-4.4077,-3.0990
2012-01-15,2.1946,11.4368,15.9000,72.4000,184.1580,0.7030,-0.8906,20.9100,22.2800,-2.7241,-4.8641,-3.0990
2012-01-22,6.0657,15.8817,25.4000,71.2000,198.2230,0.5620,-1.3755,18.2800,23.1200,-3.4453,-4.5067,-3.0990
2012-01-29,1.8321,9.3033,25.9000,65.4000,183.8510,0.5440,-2.5365,18.5300,23.8300,-1.9698,-3.0602,-3.0990
2012-02-05,2.2780,9.5764,32.3000,83.7000,184.9520,0.4780,-3.8443,17.1000,22.8500,-1.5526,-3.5227,-3.0990
2012-02-12,6.9903,13.9898,29.4000,73.3000,190.3130,0.5260,-2.1525,20.7900,21.5600,-1.1277,-3.4920,-3.0990
2012-02-19,10.0208,17.2715,32.1000,64.9000,192.3780,0.4560,-0.7714,17.7800,20.1400,-0.9410,-4.2479,-3.0990
2012-02-26,13.7069,20.7291,28.5000,58.0000,188.2480,0.4230,0.2475,17.3100,20.2900,-1.3665,-4.6841,-3.0990
2012-03-04,6.1893,12.5726,25.5000,45.1000,191.1200,0.4470,-0.2138,17.2900,18.6400,-1.1709,-3.5899,-3.0990
2012-03-11,7.6570,13.4107,16.8000,39.0000,194.4840,0.4150,-0.5233,17.1100,18.0700,-0.4074,-4.0626,-3.0990
2012-03-18,10.5698,15.3126,15.7000,33.1000,221.1030,0.3280,0.0258,14.4700,17.6500,0.8487,-3.5999,-3.0990
2012-03-25,8.5480,12.0106,11.2000,27.4000,215.8860,0.3580,0.8215,14.8200,17.3500,1.4531,-3.0717,-3.0990
2012-04-01,10.3136,12.9814,10.7000,18.9000,214.1950,0.3640,1.5569,15.5000,17.5600,1.9247,-1.6197,-3.0730
2012-04-08,10.0855,12.7048,9.9000,6.9000,198.1610,0.4110,1.2479,16.7000,16.7500,1.1886,-1.0633,-3.0730
2012-04-15,7.1030,8.3618,9.2000,14.7000,189.9290,0.3570,0.8154,19.5500,17.4700,0.9420,0.0332,-3.0730
2012-04-22,1.2698,1.2193,5.2000,5.0000,189.5190,0.4230,0.3894,17.4400,17.8100,0.6186,1.0079,-3.0730
2012-04-29,0.5354,-0.5413,-6.4000,-8.0000,184.7560,0.3370,0.1853,16.3200,17.5500,1.1292,1.4903,-3.0730
2012-05-06,0.8523,-1.3562,-18.8000,-23.4000,180.5770,0.3780,-0.0239,19.1600,16.3400,2.3207,2.8293,-3.0730
2012-05-13,-3.8411,-6.1359,-30.7000,-24.3000,174.4400,0.4670,1.0176,19.8900,18.9900,2.2737,3.4746,-3.0730
2012-05-20,-11.9107,-14.1104,-26.4000,-25.1000,164.4670,0.6790,2.9045,25.1000,25.4300,2.0619,4.0698,-3.0730
2012-05-27,-9.6896,-12.0591,-32.1000,-24.5000,165.4930,0.6070,4.4179,21.7600,21.9100,1.1776,4.1081,-3.0730
2012-06-03,-9.8357,-12.7224,-44.2000,-53.6000,138.4400,0.7490,4.0847,26.6600,23.4900,0.3951,4.4586,-3.0730
2012-06-10,-9.0502,-11.9954,-39.5000,-50.1000,155.7530,0.5820,2.5101,21.2300,23.8600,0.0787,3.9796,-3.0730
2012-06-17,-8.6648,-11.0431,-43.2000,-60.6000,148.6840,0.5330,-0.5969,21.1100,25.6100,0.2502,3.4522,-3.0730
2012-06-24,-8.8532,-11.0091,-46.2000,-64.4000,159.6250,0.4290,-2.3834,18.1100,21.0600,0.4127,3.0405,-3.0730
2012-07-01,-7.9457,-9.3848,-45.2000,-60.3000,156.2100,0.3640,-2.7060,17.0800,20.0300,0.1805,2.6712,-3.3250
2012-07-08,-8.4193,-10.1312,-40.6000,-62.5000,147.6430,0.3770,-3.1821,17.1000,18.6700,0.3425,3.1101,-3.3250
2012-07-15,-9.7575,-10.9233,-38.0000,-61.6000,140.2290,0.3390,-1.3271,16.7400,18.4200,0.2403,2.7332,-3.3250
2012-07-22,-7.6834,-8.6790,-36.5000,-64.5000,136.8580,0.3170,-1.3742,16.2700,17.5900,-0.0647,2.3409,-3.3250
2012-07-29,-7.4007,-6.4248,-33.8000,-51.0000,144.3210,0.2660,-0.6632,16.7000,18.5000,-0.8965,0.6146,-3.3250
2012-08-05,-7.0618,-5.0133,-30.4000,-36.2000,148.5330,0.1900,-0.2733,15.6400,19.4400,-1.6050,-0.8459,-3.3250
2012-08-12,1.5268,4.0595,-28.9000,-20.9000,155.4240,0.1390,-1.7344,14.7400,18.9700,-1.6876,-1.2459,-3.3250
2012-08-19,9.2053,12.3341,-26.2000,-18.1000,174.2700,0.0990,-0.6047,13.4500,18.7200,-2.1810,-1.9136,-3.3250
2012-08-26,5.2429,8.3619,-19.7000,-9.3000,159.3580,0.1430,-0.3646,15.1800,19.6700,-1.0072,-1.5580,-3.3250
2012-09-02,3.8490,6.4739,-16.5000,-3.4000,147.5740,0.2400,-0.0150,17.4700,20.3500,-0.2484,-1.4814,-3.3250
2012-09-09,5.1176,8.4991,-12.7000,15.0000,156.4720,0.0760,0.0088,14.3800,18.9700,-0.2345,-1.5550,-3.3250
2012-09-16,8.0413,11.1316,-9.7000,20.4000,176.7730,0.0320,-1.5006,14.5100,17.9800,0.7133,-1.4605,-3.3250
2012-09-23,8.3891,11.2246,-6.3000,20.6000,164.9690,0.0610,-1.3120,13.9800,18.1500,0.8196,-1.1591,-3.3250
2012-09-30,7.6699,10.6049,-12.7000,5.8000,154.0590,0.1150,-2.0491,15.7300,17.2300,0.2537,-1.4094,-3.3250
2012-10-07,7.3711,9.5787,-3.1000,43.5000,164.4770,0.0390,-1.6747,14.3300,17.0600,1.1706,-0.7426,-3.6450
2012-10-14,6.6397,8.6071,0.8000,49.4000,155.7740,0.0960,-0.5174,16.1400,17.1900,1.3415,-0.3781,-3.6450
2012-10-21,6.6327,8.9352,7.4000,53.2000,166.6950,0.0950,-1.4090,17.0600,16.8200,0.4812,-0.6192,-3.6450
2012-10-28,3.4043,4.8277,8.3000,54.6000,162.8480,0.1430,-1.2975,17.8100,19.0000,0.6984,0.1772,-3.6450
2012-11-04,3.7886,4.8250,8.8000,56.6000,161.8310,0.1660,-1.8579,17.5900,17.4600,-0.0046,0.8718,-3.6450
2012-11-11,-2.1573,-1.4512,11.1000,60.7000,150.9720,0.2590,-2.1261,18.6100,17.1900,-0.1342,1.1959,-3.6450
2012-11-18,-4.4032,-3.9180,3.3000,47.5000,149.9740,0.2570,-1.0539,16.4100,17.0700,0.1581,1.7573,-3.6450
2012-11-25,-0.4417,0.1612,6.4000,47.4000,159.8670,0.1410,-0.9845,15.1400,15.3700,0.1117,1.3095,-3.6450
2012-12-02,1.4582,2.3374,8.4000,43.1000,153.4460,0.1810,-0.7288,15.8700,14.8700,0.0000,1.1231,-3.6450
2012-12-09,1.4444,1.7459,10.2000,50.8000,153.5340,0.1550,-0.5672,15.9000,15.1100,-0.1298,1.3022,-3.6450
2012-12-16,-0.6246,-0.8236,13.1000,50.6000,167.1060,0.1650,-1.5726,17.0000,14.0800,0.0836,1.1210,-3.6450
2012-12-23,-1.0962,-1.4268,9.7000,54.8000,170.1480,0.1760,-1.0891,17.8400,16.0300,0.9857,1.4764,-3.6450
2012-12-30,0.0421,-1.3537,10.1000,47.7000,169.0730,0.3380,-1.1359,22.7200,15.8900,1.4777,2.3576,-3.6450
2013-01-06,0.8405,-0.3102,7.4000,34.1000,182.8080,0.0760,-1.6567,13.8300,14.4000,2.6591,2.7926,-3.2430
2013-01-13,3.2800,2.1694,3.8000,10.9000,179.6700,0.0980,-1.8517,13.3600,13.7400,3.1124,2.8881,-3.2430
2013-01-20,2.2641,1.2515,1.6000,2.2000,176.5590,0.1200,-1.6056,12.4600,14.6500,2.2514,3.2641,-3.2430
2013-01-27,2.9216,2.2195,8.6000,-2.0000,187.2660,0.0930,0.3288,12.8900,14.9000,0.7281,2.3878,-3.2430
2013-02-03,2.0363,2.5072,1.3000,-28.1000,194.3930,0.1340,3.1606,12.9000,15.1200,-1.6725,1.0781,-3.2430
2013-02-10,2.4412,3.6549,6.0000,-12.5000,187.8910,0.1600,3.9202,13.0200,14.2500,-2.4966,0.4542,-3.2430
2013-02-17,6.4675,7.5800,1.9000,-2.0000,190.0310,0.1450,1.9818,12.4600,13.6300,-2.6161,0.4039,-3.2430
2013-02-24,5.6275,6.5431,1.7000,-4.8000,183.5080,0.2080,0.9878,14.1700,14.1200,-1.7093,0.5254,-3.2430
2013-03-03,4.8419,5.4945,3.5000,7.7000,173.4740,0.2850,-1.3396,15.3600,15.1900,-0.4551,0.6180,-3.2430
2013-03-10,2.4808,3.0910,8.1000,21.1000,195.1440,0.1490,-0.4999,12.5900,14.7000,0.2261,0.8121,-3.2430
2013-03-17,-0.4281,0.0408,5.8000,27.0000,190.3260,0.1780,3.0286,11.3000,15.9800,0.9386,1.2617,-3.2430
2013-03-24,-1.6012,-1.4686,0.4000,29.1000,185.4030,0.2790,3.1843,13.5700,16.1200,1.3598,0.8978,-3.2430
2013-03-31,0.3926,1.7624,-8.6000,18.9000,177.2580,0.2650,2.6463,12.7000,14.3400,0.8359,-0.0183,-3.2430
2013-04-07,-4.2104,-3.3595,-18.5000,8.0000,164.6880,0.3010,3.7592,13.9200,18.5100,0.9298,-0.8860,-3.5450
2013-04-14,-3.6280,-2.9674,-22.9000,7.8000,165.4900,0.2350,1.6611,12.0600,20.1000,1.0994,-0.7152,-3.5450
2013-04-21,-4.0798,-3.9463,-27.5000,-4.9000,165.4210,0.3610,-0.2698,14.9700,16.1600,0.4244,-0.9050,-3.5450
2013-04-28,-0.1094,-1.8060,-37.9000,-12.4000,160.7580,0.3300,0.0540,13.6100,14.8300,0.8839,0.1364,-3.5450
2013-05-05,0.4045,-1.8864,-35.1000,0.3000,168.7520,0.2150,-3.0177,12.8500,14.6500,-0.5975,0.1977,-3.5450
2013-05-12,-0.3152,-2.8778,-36.6000,-7.3000,185.1670,0.2450,-2.0210,12.5900,14.7400,-1.6673,0.1292,-3.5450
2013-05-19,0.2842,-1.3155,-36.1000,-17.5000,191.5130,0.2720,0.0269,12.4500,13.4300,-2.9444,-1.2391,-3.5450
2013-05-26,-2.2507,-4.0345,-36.8000,-15.3000,196.7500,0.3710,1.3697,13.9900,14.4500,-3.0009,-1.1794,-3.5450
2013-06-02,-1.2554,-3.4369,-32.6000,-14.4000,209.7760,0.4760,3.0433,16.3000,14.1600,-1.8812,-1.2377,-3.5450
2013-06-09,-4.0957,-5.5151,-30.9000,-32.3000,212.6200,0.4720,0.9509,15.1400,16.7600,-1.2395,-1.3349,-3.5450
2013-06-16,-4.8960,-5.7005,-26.7000,-29.7000,208.3850,0.5440,0.8867,17.1500,15.7800,0.5009,-1.6674,-3.5450
2013-06-23,-6.4597,-6.5963,-16.4000,-12.0000,248.5330,0.6400,2.3618,18.9000,18.5700,0.4259,-2.0899,-3.5450
2013-06-30,-7.0612,-7.2673,-8.6000,-9.0000,245.0180,0.6010,0.9859,16.8600,17.1100,0.2385,-1.8228,-3.5450
2013-07-07,-4.8733,-4.8936,-8.6000,-14.0000,269.8550,0.5130,2.2922,14.8900,18.1500,-0.5412,-2.7730,-3.2220
2013-07-14,-2.8193,-1.8949,-8.7000,-11.7000,254.6630,0.4780,-0.1598,13.8400,17.0700,-1.1832,-3.8875,-3.2220
2013-07-21,-1.8534,-0.9170,-5.1000,-9.5000,245.8600,0.3960,-2.7822,12.5400,18.0800,-1.3981,-3.8668,-3.2220
2013-07-28,-1.7356,1.0342,3.8000,-3.4000,254.2100,0.4230,-2.6811,12.7200,15.9000,-2.0759,-4.7033,-3.2220
2013-08-04,-2.1534,0.0442,4.8000,10.9000,256.0550,0.3850,-1.6368,11.9800,14.9200,-1.4495,-3.6063,-3.2220
2013-08-11,-3.2930,-1.6113,11.6000,36.9000,252.2660,0.3450,-1.0937,13.4100,14.3800,-0.9805,-3.2161,-3.2220
2013-08-18,-3.3571,-1.9349,10.2000,36.6000,277.9470,0.4320,-0.7088,14.3700,14.2300,-0.6664,-1.6105,-3.2220
2013-08-25,-5.2340,-4.1182,10.4000,28.5000,278.4160,0.4810,0.5039,13.9800,15.0000,0.5240,-1.2403,-3.2220
2013-09-01,-3.7325,-1.5010,13.1000,30.8000,275.8570,0.6260,-1.2031,17.0100,15.7300,0.1523,-1.6086,-3.2220
2013-09-08,1.6353,3.3776,18.2000,56.5000,291.3940,0.5430,-1.7306,15.8500,15.9700,0.3856,-1.6236,-3.2220
2013-09-15,5.5620,7.1591,23.6000,49.7000,286.4340,0.4590,-2.4064,14.1600,15.7600,0.7233,-1.3928,-3.2220
2013-09-22,10.0256,12.0483,21.4000,44.4000,271.8520,0.3720,-2.9435,13.1200,16.3700,0.4834,-1.1838,-3.2220
2013-09-29,7.9686,9.4245,21.8000,46.5000,260.4190,0.4890,-3.2741,15.4600,14.4500,1.0028,-0.8584,-3.2220
2013-10-06,8.9276,10.1583,18.1000,44.7000,261.9360,0.4490,-2.1198,16.7400,15.1000,0.8679,-0.2299,-2.9780
2013-10-13,8.2846,8.9528,10.5000,35.4000,262.6260,0.3270,-1.4233,15.7200,13.9200,0.1512,-0.0613,-2.9780
2013-10-20,9.6713,10.8401,5.6000,23.2000,254.7260,0.2770,-2.1491,13.0400,13.4300,-0.7122,-0.4963,-2.9780
2013-10-27,6.4674,7.3785,2.4000,17.0000,247.3340,0.2630,-1.1063,13.0900,13.5600,-1.1434,0.0858,-2.9780
2013-11-03,6.0331,7.7418,-2.1000,5.3000,258.1260,0.2850,-0.8487,13.2800,13.7600,-2.1722,-0.9615,-2.9780
2013-11-10,5.5383,7.2312,3.9000,19.4000,269.1890,0.2620,-0.6113,12.9000,13.6300,-1.3349,-0.4189,-2.9780
2013-11-17,4.4544,5.6472,-2.6000,6.9000,262.7260,0.2150,0.2498,12.1900,13.7800,-1.1923,-1.0230,-2.9780
2013-11-24,7.2758,8.2617,-2.8000,6.7000,266.6680,0.2090,-0.1601,12.2600,14.4100,-0.2428,-0.6777,-2.9780
2013-12-01,6.1520,6.4150,-4.0000,6.9000,268.3650,0.3050,-0.2470,13.7000,14.4200,1.2063,0.0808,-2.9780
2013-12-08,1.2837,1.3489,4.2000,32.5000,279.4450,0.3040,-0.6602,13.7900,14.9300,1.3099,0.4980,-2.9780
2013-12-15,-1.5750,-1.3757,1.6000,32.1000,279.8680,0.3520,-1.0155,15.7600,14.9200,1.8557,0.0898,-2.9780
2013-12-22,-1.1084,-0.9134,9.7000,47.0000,282.7800,0.2940,0.0990,13.7900,13.3000,1.1595,-0.0094,-2.9780
2013-12-29,-0.4732,-0.2980,12.4000,49.4000,293.4080,0.2280,-0.3619,12.4600,12.6000,0.8120,-0.1082,-2.9780
2014-01-05,-2.5458,-1.2500,17.6000,53.4000,292.3820,0.2830,-0.2458,13.7600,14.1100,0.2454,-0.1222,-3.7630
2014-01-12,-4.2649,-1.6706,19.1000,65.5000,281.7360,0.2260,0.8217,12.1400,13.7500,-1.4915,-1.5519,-3.7630
2014-01-19,-5.2582,-2.8469,23.0000,66.6000,278.3920,0.2580,-0.1602,12.4400,13.1100,-2.1886,-1.4963,-3.7630
2014-01-26,-4.6122,-0.9310,24.9000,62.6000,266.4330,0.4750,2.4688,18.1400,13.2900,-4.9319,-3.9364,-3.7630
2014-02-02,-4.8185,-0.8572,22.9000,49.0000,261.8610,0.5480,1.4262,18.4100,14.4300,-6.0208,-4.0515,-3.7630
2014-02-09,-3.1423,0.9521,15.1000,23.6000,259.6730,0.3510,1.2220,15.2900,15.3900,-4.3505,-4.5609,-3.7630
2014-02-16,-3.2588,0.3118,17.0000,19.7000,272.2510,0.3920,0.3614,13.5700,14.1400,-3.6119,-3.9085,-3.7630
2014-02-23,-2.4125,2.1568,2.1000,-7.7000,269.0490,0.3730,-0.7710,14.6800,14.1400,-0.9910,-4.6569,-3.7630
2014-03-02,-3.1728,2.7098,2.6000,-13.4000,259.6860,0.3210,-0.2710,14.0000,13.4900,-0.1403,-5.3281,-3.7630
2014-03-09,-0.2893,6.0214,0.1000,-31.2000,273.7210,0.2670,-1.2631,14.1100,13.1700,-0.0651,-5.8563,-3.7630
2014-03-16,-2.1911,3.7266,-9.3000,-32.7000,260.3630,0.4340,0.8782,17.8200,14.5200,0.1601,-5.5081,-3.7630
2014-03-23,-2.4408,3.1378,-8.3000,-32.6000,269.1870,0.3470,0.7696,15.0000,12.7600,0.2552,-5.5092,-3.7630
2014-03-30,-1.0628,4.8877,-10.2000,-29.5000,268.0210,0.3340,0.1686,14.4100,13.2300,0.3762,-5.7374,-3.7630
2014-04-06,2.1555,8.2175,-16.9000,-43.8000,269.0280,0.2540,-0.6769,13.9600,12.7500,-0.3709,-6.4351,-2.9770
2014-04-13,3.0384,7.5489,-23.2000,-40.2000,258.4180,0.3500,-3.5365,17.0300,12.4200,-0.7792,-4.8249,-2.9770
2014-04-20,3.0754,6.2420,-22.4000,-26.1000,269.1050,0.2420,-3.9665,13.3600,11.4700,-0.0899,-3.4817,-2.9770
2014-04-27,1.6026,4.7330,-21.5000,-25.3000,264.7090,0.3530,-2.5907,14.0600,12.2000,-1.5491,-2.3833,-2.9770
2014-05-04,0.9422,3.3013,-20.8000,-18.9000,256.4030,0.2680,-2.2087,12.9100,10.7600,-1.1672,-1.6029,-2.9770
2014-05-11,1.7711,4.2852,-20.1000,-9.1000,259.7920,0.2270,-1.0078,12.9200,10.7100,-1.1730,-1.6631,-2.9770
2014-05-18,3.7706,7.0553,-16.2000,-2.3000,250.2830,0.2740,-1.2839,12.4400,11.4000,-1.3690,-1.2357,-2.9770
2014-05-25,3.0309,6.3508,-10.2000,1.4000,249.6560,0.2070,-1.6159,11.3600,11.0900,-0.0914,-1.4963,-2.9770
2014-06-01,0.7561,2.4757,-14.2000,-4.8000,244.0390,0.1890,-0.9784,11.4000,10.8600,0.3767,-1.0935,-2.9770
2014-06-08,1.0533,3.3434,-16.6000,-12.9000,255.1410,0.1660,-0.3905,10.7300,11.4600,0.0204,-1.5789,-2.9770
2014-06-15,3.6955,6.1926,-14.5000,-19.5000,256.7790,0.1890,-0.6132,12.1800,12.0900,-1.0435,-2.4226,-2.9770
2014-06-22,1.7122,4.8775,-12.7000,-10.2000,259.0040,0.2150,-0.3923,10.8500,11.4800,-1.3565,-3.0799,-2.9770
2014-06-29,0.3791,4.0798,-15.0000,-23.7000,250.8650,0.2240,-0.6538,11.2600,11.0800,-2.5307,-3.9578,-2.9770
2014-07-06,1.0850,4.1529,-13.0000,-9.7000,262.8190,0.2110,-1.1319,10.3200,10.6600,-1.8182,-3.0087,-2.3070
2014-07-13,-0.4356,2.9650,-16.6000,-13.1000,249.5750,0.2790,0.0982,12.0800,11.3000,-1.7405,-3.3679,-2.3070
2014-07-20,0.7554,5.4386,-16.6000,-18.0000,246.5660,0.3240,0.8475,12.0600,10.7600,-1.3391,-4.2918,-2.3070
2014-07-27,3.1542,6.2082,-15.7000,-24.5000,243.5080,0.3390,1.2333,12.6900,10.8800,-0.5828,-3.0151,-2.3070
2014-08-03,5.8006,9.8524,-13.2000,-13.0000,246.7190,0.5530,2.7902,17.0300,13.0800,-2.3291,-4.1488,-2.3070
2014-08-10,3.8103,7.1524,-9.2000,3.0000,239.4930,0.5650,1.6735,15.7700,12.9000,-1.0159,-3.2143,-2.3070
2014-08-17,2.4724,4.9487,-17.1000,-5.7000,230.9310,0.4320,-0.7918,13.1500,12.5700,-0.8352,-3.7739,-2.3070
2014-08-24,1.9597,3.8784,-16.5000,4.4000,237.7060,0.3790,-0.8089,11.4700,11.3000,-0.4239,-3.3379,-2.3070
2014-08-31,3.6883,6.3680,-10.7000,34.6000,231.7730,0.3760,-2.2275,11.9800,10.8600,0.5736,-3.9608,-2.3070
2014-09-07,2.7026,5.6446,-9.7000,37.9000,242.8250,0.3720,-1.1295,12.0900,11.6500,-0.6105,-3.8248,-2.3070
2014-09-14,2.5622,5.9420,-9.2000,36.2000,259.5300,0.5330,1.3906,13.3100,11.1700,-0.6791,-3.4195,-2.3070
2014-09-21,4.3571,6.9670,-15.2000,20.0000,255.9290,0.4700,2.6382,12.1100,11.6500,-0.5887,-2.5855,-2.3070
2014-09-28,2.1690,5.2133,-12.2000,26.2000,251.2420,0.6840,2.9932,14.8500,12.3000,-1.3994,-2.8461,-2.3070
