Class,Return,Leverage
Equity,-26.1 ,
Equity,-26.1 ,
Equity,-26.1 ,
Equity,-26.1 ,
Equity,-26.2 ,Long
Equity,-26.2 ,
Equity,-26.2 ,
Equity,-26.2 ,
Equity,-26.2 ,
Equity,-26.3 ,
Equity,-26.3 ,
Equity,-26.3 ,
Equity,-26.4 ,Long
Equity,-26.4 ,
Equity,-26.4 ,
Equity,-26.4 ,
Equity,-26.4 ,
Equity,-26.4 ,
Fixed Income,-26.4 ,
Equity,-26.5 ,
Equity,-26.5 ,
Equity,-26.6 ,
Equity,-26.6 ,
Fixed Income,-26.6 ,Long
Equity,-26.8 ,Short
Equity,-26.8 ,
Equity,-26.8 ,
Equity,-26.8 ,
Equity,-26.8 ,
Equity,-26.9 ,Short
Equity,-26.9 ,
Equity,-26.9 ,
Equity,-26.9 ,
Equity,-26.9 ,
Equity,-27.0 ,Short
Equity,-27.0 ,
Equity,-27.0 ,
Equity,-27.0 ,
Equity,-27.1 ,Short
Equity,-27.1 ,
Equity,-27.1 ,
Equity,-27.1 ,
Equity,-27.2 ,
Equity,-27.2 ,
Equity,-27.2 ,
Equity,-27.2 ,
Equity,-27.2 ,
Commodities,-27.3 ,
Equity,-27.3 ,
Equity,-27.4 ,
Equity,-27.4 ,
Equity,-27.5 ,
Equity,-27.5 ,
Equity,-27.5 ,
Equity,-27.6 ,
Equity,-27.6 ,
Equity,-27.6 ,
Alternatives,-27.7 ,
Equity,-27.7 ,
Equity,-27.7 ,
Equity,-27.7 ,
Equity,-27.8 ,Short
Equity,-27.8 ,
Equity,-27.8 ,
Equity,-27.8 ,
Equity,-27.8 ,
Equity,-27.9 ,
Equity,-27.9 ,
Equity,-28.0 ,
Equity,-28.1 ,
Equity,-28.1 ,
Equity,-28.1 ,
Equity,-28.1 ,
Equity,-28.1 ,
Equity,-28.1 ,
Alternatives,-28.2 ,
Alternatives,-28.2 ,
Equity,-28.2 ,Long
Equity,-28.2 ,
Equity,-28.2 ,
Equity,-28.2 ,
Equity,-28.2 ,
Commodities,-28.3 ,
Commodities,-28.3 ,
Commodities,-28.3 ,
Equity,-28.3 ,
Equity,-28.3 ,
Equity,-28.3 ,
Equity,-28.4 ,
Equity,-28.4 ,
Equity,-28.5 ,Long
Equity,-28.5 ,
Equity,-28.5 ,
Equity,-28.5 ,
Equity,-28.5 ,
Equity,-28.6 ,
Fixed Income,-28.6 ,
Equity,-28.7 ,
Equity,-28.7 ,
Equity,-28.8 ,Short
Equity,-28.8 ,
Equity,-28.8 ,
Equity,-28.9 ,Short
Equity,-28.9 ,
Equity,-28.9 ,
Equity,-28.9 ,
Equity,-29.0 ,
Equity,-29.0 ,
Commodities,-29.1 ,
Equity,-29.1 ,
Commodities,-29.2 ,
Equity,-29.2 ,
Equity,-29.3 ,Short
Equity,-29.3 ,
Equity,-29.3 ,
Equity,-29.3 ,
Equity,-29.3 ,
Equity,-29.3 ,
Fixed Income,-29.3 ,Short
Equity,-29.4 ,
Commodities,-29.5 ,
Equity,-29.5 ,Short
Equity,-29.5 ,
Equity,-29.5 ,
Commodities,-29.6 ,
Equity,-29.6 ,
Equity,-29.6 ,
Equity,-29.6 ,
Equity,-29.6 ,
Equity,-29.7 ,
Equity,-29.7 ,
Equity,-29.7 ,
Equity,-29.7 ,
Equity,-29.8 ,
Equity,-29.8 ,
Equity,-29.8 ,
Equity,-29.9 ,
Equity,-30.0 ,
Equity,-30.0 ,
Equity,-30.1 ,Long
Equity,-30.1 ,
Equity,-30.2 ,
Equity,-30.2 ,
Commodities,-30.3 ,
Equity,-30.3 ,
Equity,-30.3 ,
Equity,-30.3 ,
Equity,-30.3 ,
Equity,-30.3 ,
Equity,-30.4 ,
Equity,-30.5 ,
Equity,-30.5 ,
Equity,-30.5 ,
Equity,-30.5 ,
Equity,-30.5 ,
Commodities,-30.7 ,
Equity,-30.7 ,
Equity,-30.7 ,
Commodities,-30.8 ,
Equity,-30.8 ,Short
Equity,-30.8 ,
Equity,-31.1 ,
Equity,-31.1 ,
Equity,-31.2 ,
Equity,-31.2 ,
Fixed Income,-31.2 ,Short
Equity,-31.3 ,
Commodities,-31.4 ,
Equity,-31.4 ,Long
Equity,-31.4 ,Long
Equity,-31.4 ,Long
Equity,-31.4 ,
Equity,-31.5 ,Short
Equity,-31.5 ,
Equity,-31.6 ,
Alternatives,-31.7 ,
Commodities,-31.7 ,
Equity,-31.7 ,
Equity,-31.7 ,
Equity,-31.7 ,
Equity,-31.7 ,
Alternatives,-31.8 ,
Equity,-31.9 ,
Equity,-31.9 ,
Equity,-31.9 ,
Equity,-32.1 ,Short
Equity,-32.1 ,
Equity,-32.3 ,
Equity,-32.4 ,
Equity,-32.4 ,
Commodities,-32.5 ,
Commodities,-32.5 ,
Equity,-32.5 ,
Equity,-32.5 ,
Equity,-32.6 ,
Equity,-32.7 ,
Equity,-32.8 ,Long
Equity,-32.8 ,
Equity,-32.8 ,
Fixed Income,-32.8 ,Long
Equity,-32.9 ,
Equity,-32.9 ,
Equity,-32.9 ,
Commodities,-33.0 ,
Equity,-33.0 ,Short
Commodities,-33.1 ,
Equity,-33.3 ,
Equity,-33.3 ,
Equity,-33.4 ,
Equity,-33.4 ,
Equity,-33.5 ,
Equity,-33.6 ,
Equity,-33.6 ,
Equity,-33.7 ,Short
Equity,-33.7 ,
Equity,-33.8 ,
Equity,-33.8 ,
Equity,-33.9 ,Short
Commodities,-34.0 ,
Equity,-34.0 ,
Alternatives,-34.1 ,Short
Equity,-34.1 ,Long
Equity,-34.1 ,
Commodities,-34.2 ,Short
Equity,-34.4 ,
Alternatives,-34.5 ,Short
Equity,-34.5 ,
Equity,-34.5 ,
Equity,-34.5 ,
Commodities,-34.6 ,Long
Equity,-34.6 ,
Equity,-34.6 ,
Equity,-34.6 ,
Equity,-34.6 ,
Equity,-34.6 ,
Equity,-34.8 ,
Equity,-34.8 ,
Commodities,-34.9 ,
Equity,-35.0 ,
Equity,-35.0 ,
Equity,-35.0 ,
Fixed Income,-35.1 ,
Commodities,-35.2 ,
Equity,-35.2 ,Short
Equity,-35.2 ,
Equity,-35.2 ,
Equity,-35.3 ,
Equity,-35.3 ,
Equity,-35.3 ,
Equity,-35.3 ,
Equity,-35.6 ,
Equity,-35.6 ,
Equity,-35.6 ,
Equity,-35.7 ,
Equity,-35.9 ,
Equity,-35.9 ,
Equity,-35.9 ,
Equity,-35.9 ,
Commodities,-36.2 ,
Equity,-36.4 ,
Equity,-36.4 ,
Equity,-36.5 ,
Equity,-36.5 ,
Equity,-36.5 ,
Equity,-36.5 ,
Equity,-36.6 ,
Equity,-36.6 ,
Equity,-36.7 ,
Equity,-36.7 ,
Equity,-36.8 ,
Commodities,-36.9 ,
Equity,-36.9 ,
Fixed Income,-36.9 ,
Equity,-37.0 ,Long
Equity,-37.0 ,Short
Equity,-37.0 ,
Equity,-37.0 ,
Equity,-37.0 ,
Equity,-37.0 ,
Equity,-37.1 ,
Equity,-37.1 ,
Equity,-37.2 ,
Alternatives,-37.3 ,Short
Equity,-37.3 ,
Equity,-37.4 ,
Equity,-37.4 ,
Equity,-37.6 ,
Equity,-37.7 ,
Equity,-37.7 ,
Fixed Income,-37.7 ,
Equity,-37.8 ,Short
Equity,-37.8 ,
Equity,-37.8 ,
Equity,-37.8 ,
Equity,-37.9 ,
Equity,-38.0 ,
Equity,-38.2 ,
Equity,-38.2 ,
Equity,-38.3 ,
Equity,-38.4 ,
Equity,-38.4 ,
Equity,-38.4 ,
Equity,-38.4 ,
Equity,-38.5 ,Long
Equity,-38.5 ,
Equity,-38.6 ,Short
Equity,-38.6 ,
Equity,-38.7 ,
Equity,-38.7 ,
Equity,-38.8 ,
Equity,-38.9 ,Short
Equity,-38.9 ,
Equity,-38.9 ,
Equity,-39.0 ,
Equity,-39.0 ,
Equity,-39.0 ,
Equity,-39.2 ,
Equity,-39.3 ,
Equity,-39.3 ,
Equity,-39.4 ,Short
Equity,-39.4 ,
Equity,-39.5 ,
Equity,-39.6 ,
Equity,-39.7 ,
Equity,-39.8 ,
Equity,-39.9 ,
Equity,-39.9 ,
Equity,-39.9 ,
Equity,-39.9 ,
Commodities,-40.1 ,
Equity,-40.1 ,
Alternatives,-40.2 ,Long
Equity,-40.2 ,
Equity,-40.3 ,
Commodities,-40.4 ,
Commodities,-40.5 ,
Equity,-40.5 ,Short
Equity,-40.5 ,
Commodities,-40.6 ,
Equity,-40.6 ,
Equity,-40.6 ,
Equity,-40.7 ,
Equity,-40.7 ,
Equity,-40.7 ,
Equity,-40.7 ,
Equity,-40.7 ,
Equity,-40.8 ,
Equity,-40.9 ,
Equity,-40.9 ,
Equity,-40.9 ,
Equity,-40.9 ,
Equity,-41.0 ,
Equity,-41.0 ,
Equity,-41.0 ,
Equity,-41.0 ,
Equity,-41.1 ,
Equity,-41.1 ,
Equity,-41.1 ,
Alternatives,-41.2 ,Long
Equity,-41.2 ,Short
Equity,-41.2 ,
Equity,-41.2 ,
Equity,-41.3 ,
Equity,-41.3 ,
Equity,-41.4 ,
Equity,-41.4 ,
Alternatives,-41.5 ,
Equity,-41.6 ,
Equity,-41.7 ,
Alternatives,-41.8 ,
Equity,-41.8 ,
Commodities,-42.0 ,
Equity,-42.0 ,
Equity,-42.0 ,
Fixed Income,-42.0 ,Short
Equity,-42.1 ,Short
Equity,-42.1 ,Short
Equity,-42.1 ,
Equity,-42.1 ,
Commodities,-42.2 ,
Equity,-42.2 ,
Equity,-42.5 ,
Equity,-42.5 ,
Equity,-42.6 ,
Equity,-42.6 ,
Equity,-42.6 ,
Equity,-42.6 ,
Equity,-42.7 ,
Equity,-42.7 ,
Equity,-42.7 ,
Equity,-42.7 ,
Equity,-42.7 ,
Equity,-42.7 ,
Equity,-42.8 ,
Equity,-42.9 ,Short
Equity,-42.9 ,
Equity,-43.0 ,Long
Equity,-43.0 ,
Equity,-43.0 ,
Equity,-43.1 ,
Equity,-43.1 ,
Equity,-43.1 ,
Equity,-43.1 ,
Equity,-43.1 ,
Equity,-43.1 ,
Commodities,-43.2 ,
Equity,-43.2 ,Long
Equity,-43.2 ,
Equity,-43.2 ,
Equity,-43.3 ,
Equity,-43.3 ,
Equity,-43.4 ,
Equity,-43.4 ,
Equity,-43.4 ,
Equity,-43.5 ,
Equity,-43.5 ,
Equity,-43.6 ,
Equity,-43.6 ,
Equity,-43.7 ,
Equity,-43.7 ,
Equity,-43.7 ,
Equity,-43.7 ,
Equity,-43.7 ,
Equity,-43.7 ,
Equity,-43.7 ,
Equity,-43.9 ,Long
Equity,-43.9 ,
Equity,-44.0 ,
Equity,-44.0 ,
Equity,-44.0 ,
Equity,-44.0 ,
Equity,-44.1 ,Short
Equity,-44.1 ,
Equity,-44.2 ,
Equity,-44.2 ,
Equity,-44.2 ,
Equity,-44.3 ,Long
Equity,-44.3 ,
Equity,-44.3 ,
Equity,-44.4 ,
Equity,-44.4 ,
Equity,-44.4 ,
Equity,-44.4 ,
Equity,-44.4 ,
Equity,-44.4 ,
Equity,-44.4 ,
Equity,-44.5 ,
Equity,-44.6 ,Short
Equity,-44.6 ,
Equity,-44.6 ,
Equity,-44.6 ,
Equity,-44.6 ,
Equity,-44.7 ,
Equity,-44.7 ,
Equity,-44.7 ,
Equity,-44.7 ,
Equity,-44.8 ,
Equity,-44.8 ,
Equity,-44.9 ,
Fixed Income,-44.9 ,
Equity,-45.0 ,
Equity,-45.0 ,
Equity,-45.1 ,
Equity,-45.1 ,
Equity,-45.2 ,
Equity,-45.3 ,Short
Equity,-45.3 ,
Equity,-45.3 ,
Equity,-45.3 ,
Commodities,-45.4 ,
Equity,-45.5 ,
Equity,-45.6 ,
Equity,-45.6 ,
Equity,-45.6 ,
Equity,-45.6 ,
Equity,-45.7 ,
Equity,-45.7 ,
Equity,-45.7 ,
Equity,-45.7 ,
Equity,-45.7 ,
Equity,-45.9 ,Long
Equity,-45.9 ,
Equity,-45.9 ,
Equity,-45.9 ,
Fixed Income,-45.9 ,
Equity,-46.0 ,Short
Equity,-46.0 ,
Equity,-46.0 ,
Equity,-46.1 ,
Equity,-46.1 ,
Equity,-46.1 ,
Commodities,-46.2 ,
Equity,-46.2 ,
Equity,-46.2 ,
Equity,-46.3 ,
Equity,-46.4 ,
Equity,-46.4 ,
Equity,-46.7 ,
Equity,-46.7 ,
Equity,-46.7 ,
Equity,-46.7 ,
Equity,-46.7 ,
Equity,-46.7 ,
Equity,-46.8 ,Short
Equity,-46.8 ,
Equity,-46.8 ,
Equity,-46.9 ,
Equity,-46.9 ,
Equity,-46.9 ,
Commodities,-47.2 ,
Equity,-47.2 ,
Equity,-47.2 ,
Equity,-47.2 ,
Equity,-47.2 ,
Commodities,-47.3 ,
Equity,-47.3 ,Short
Equity,-47.4 ,
Equity,-47.4 ,
Commodities,-47.5 ,
Equity,-47.5 ,
Equity,-47.5 ,
Equity,-47.5 ,
Equity,-47.5 ,
Equity,-47.6 ,
Equity,-47.6 ,
Equity,-47.6 ,
Equity,-47.6 ,
Equity,-47.7 ,
Equity,-47.7 ,
Fixed Income,-47.7 ,Long
Equity,-47.9 ,
Equity,-47.9 ,
Equity,-48.0 ,
Equity,-48.0 ,
Equity,-48.0 ,
Equity,-48.1 ,
Equity,-48.1 ,
Equity,-48.1 ,
Equity,-48.1 ,
Equity,-48.1 ,
Equity,-48.2 ,
Equity,-48.2 ,
Commodities,-48.3 ,
Equity,-48.3 ,Short
Equity,-48.3 ,
Equity,-48.3 ,
Equity,-48.3 ,
Equity,-48.3 ,
Equity,-48.3 ,
Commodities,-48.4 ,
Equity,-48.4 ,
Equity,-48.4 ,
Equity,-48.4 ,
Equity,-48.4 ,
Equity,-48.6 ,
Equity,-48.6 ,
Commodities,-48.7 ,
Equity,-48.7 ,
Equity,-48.8 ,
Equity,-48.8 ,
Equity,-48.8 ,
Equity,-48.9 ,Long
Equity,-49.0 ,
Equity,-49.1 ,
Equity,-49.1 ,
Equity,-49.2 ,
Commodities,-49.3 ,
Equity,-49.4 ,
Fixed Income,-49.4 ,
Commodities,-49.5 ,
Equity,-49.5 ,
Equity,-49.6 ,
Equity,-49.7 ,
Equity,-49.7 ,
Equity,-49.8 ,
Equity,-49.9 ,
Equity,-49.9 ,
Equity,-49.9 ,
Equity,-49.9 ,
Equity,-50.0 ,
Equity,-50.1 ,
Equity,-50.1 ,
Equity,-50.2 ,
Equity,-50.3 ,Short
Equity,-50.3 ,
Equity,-50.3 ,
Equity,-50.3 ,
Equity,-50.4 ,
Equity,-50.4 ,
Equity,-50.5 ,
Equity,-50.6 ,
Equity,-50.7 ,Short
Equity,-50.7 ,
Equity,-50.7 ,
Equity,-50.9 ,
Equity,-50.9 ,
Equity,-51.0 ,
Commodities,-51.1 ,
Equity,-51.1 ,
Equity,-51.2 ,
Equity,-51.2 ,
Commodities,-51.5 ,
Equity,-51.5 ,
Equity,-51.5 ,
Equity,-51.5 ,
Commodities,-51.6 ,Long
Equity,-51.6 ,
Equity,-51.6 ,
Equity,-51.7 ,
Equity,-51.7 ,
Equity,-51.7 ,
Equity,-51.7 ,
Commodities,-51.8 ,Long
Equity,-51.8 ,
Equity,-51.8 ,
Equity,-51.9 ,Short
Equity,-51.9 ,
Equity,-52.0 ,
Equity,-52.0 ,
Equity,-52.1 ,
Equity,-52.2 ,
Equity,-52.3 ,
Equity,-52.4 ,Long
Equity,-52.4 ,
Equity,-52.5 ,Short
Equity,-52.5 ,
Equity,-52.5 ,
Equity,-52.6 ,
Equity,-52.6 ,
Equity,-52.7 ,
Equity,-52.7 ,
Equity,-52.7 ,
Equity,-52.8 ,
Equity,-52.9 ,
Equity,-52.9 ,
Equity,-53.0 ,
Equity,-53.0 ,
Equity,-53.1 ,Long
Equity,-53.1 ,
Equity,-53.1 ,
Equity,-53.1 ,
Equity,-53.4 ,
Equity,-53.4 ,
Equity,-53.4 ,
Equity,-53.4 ,
Equity,-53.4 ,
Commodities,-53.5 ,
Equity,-53.5 ,
Equity,-53.6 ,
Equity,-53.7 ,Short
Equity,-53.7 ,
Equity,-53.7 ,
Equity,-54.0 ,Short
Equity,-54.0 ,
Fixed Income,-54.1 ,Short
Commodities,-54.2 ,
Equity,-54.2 ,
Equity,-54.2 ,
Equity,-54.2 ,
Equity,-54.3 ,Long
Equity,-54.3 ,Short
Equity,-54.3 ,
Equity,-54.4 ,
Equity,-54.4 ,
Equity,-54.4 ,
Commodities,-54.5 ,
Equity,-54.6 ,
Commodities,-54.7 ,
Equity,-54.7 ,
Equity,-54.8 ,
Equity,-54.9 ,Long
Equity,-54.9 ,
Equity,-54.9 ,
Equity,-55.0 ,
Commodities,-55.1 ,
Equity,-55.1 ,
Equity,-55.1 ,
Equity,-55.3 ,Short
Equity,-55.3 ,
Equity,-55.3 ,
Equity,-55.3 ,
Equity,-55.4 ,Long
Equity,-55.4 ,
Equity,-55.4 ,
Equity,-55.5 ,
Equity,-55.6 ,
Equity,-55.6 ,
Equity,-55.6 ,
Commodities,-55.7 ,
Equity,-55.7 ,
Equity,-55.7 ,
Equity,-55.7 ,
Equity,-55.8 ,
Equity,-55.8 ,
Commodities,-55.9 ,
Equity,-55.9 ,Long
Equity,-56.0 ,Short
Equity,-56.0 ,
Equity,-56.3 ,
Equity,-56.3 ,
Equity,-56.3 ,
Equity,-56.3 ,
Commodities,-56.4 ,
Equity,-56.4 ,
Equity,-56.5 ,
Equity,-56.5 ,
Equity,-56.5 ,
Equity,-56.5 ,
Equity,-56.6 ,
Equity,-56.6 ,
Commodities,-56.7 ,
Equity,-56.7 ,Long
Commodities,-56.8 ,
Equity,-56.8 ,
Equity,-56.9 ,Long
Equity,-56.9 ,
Equity,-56.9 ,
Equity,-56.9 ,
Equity,-57.0 ,Long
Equity,-57.0 ,
Equity,-57.0 ,
Equity,-57.1 ,
Equity,-57.2 ,Long
Equity,-57.2 ,
Equity,-57.2 ,
Equity,-57.3 ,
Equity,-57.4 ,
Equity,-57.4 ,
Equity,-57.5 ,
Equity,-57.6 ,
Commodities,-57.7 ,Short
Equity,-57.7 ,
Equity,-57.7 ,
Equity,-57.7 ,
Equity,-57.8 ,
Fixed Income,-57.8 ,
Equity,-57.9 ,Long
Equity,-57.9 ,
Equity,-58.0 ,
Equity,-58.0 ,
Commodities,-58.2 ,
Equity,-58.2 ,
Equity,-58.4 ,
Commodities,-58.5 ,Short
Equity,-58.6 ,
Equity,-58.6 ,
Equity,-58.6 ,
Equity,-58.7 ,Short
Equity,-59.0 ,Long
Equity,-59.0 ,Short
Fixed Income,-59.0 ,
Alternatives,-59.1 ,
Equity,-59.1 ,
Equity,-59.5 ,Short
Equity,-59.8 ,
Equity,-59.8 ,
Equity,-59.8 ,
Equity,-59.9 ,Long
Equity,-59.9 ,
Equity,-60.0 ,
Equity,-60.2 ,Long
Equity,-60.2 ,
Commodities,-60.3 ,
Equity,-60.3 ,
Commodities,-60.4 ,
Equity,-60.4 ,Short
Equity,-60.4 ,
Equity,-60.5 ,
Equity,-60.5 ,
Equity,-60.6 ,
Equity,-60.7 ,
Equity,-60.7 ,
Equity,-60.7 ,
Equity,-60.8 ,
Equity,-60.9 ,
Equity,-60.9 ,
Equity,-61.1 ,
Equity,-61.1 ,
Equity,-61.2 ,
Equity,-61.2 ,
Equity,-61.3 ,
Equity,-61.3 ,
Equity,-61.5 ,
Equity,-61.6 ,
Commodities,-61.7 ,
Equity,-61.7 ,
Equity,-61.9 ,Short
Equity,-61.9 ,
Equity,-61.9 ,
Equity,-62.0 ,
Equity,-62.1 ,Long
Equity,-62.1 ,
Equity,-62.2 ,
Equity,-62.2 ,
Equity,-62.3 ,
Equity,-62.3 ,
Equity,-62.3 ,
Equity,-62.7 ,
Equity,-62.7 ,
Equity,-62.9 ,
Equity,-63.1 ,
Equity,-63.2 ,
Equity,-63.2 ,
Equity,-63.3 ,Long
Equity,-63.4 ,Short
Equity,-63.5 ,
Equity,-63.6 ,
Equity,-63.7 ,
Equity,-63.8 ,Short
Alternatives,-63.9 ,
Equity,-63.9 ,
Equity,-64.0 ,
Equity,-64.5 ,
Equity,-64.6 ,Short
Equity,-64.6 ,
Equity,-64.7 ,Short
Equity,-64.7 ,
Equity,-64.9 ,
Commodities,-65.0 ,
Equity,-65.1 ,
Equity,-65.1 ,
Equity,-65.2 ,
Equity,-65.2 ,
Equity,-65.3 ,Long
Equity,-65.3 ,Short
Equity,-65.5 ,
Equity,-65.5 ,
Commodities,-65.6 ,
Commodities,-65.6 ,
Equity,-65.6 ,
Equity,-65.7 ,Long
Equity,-65.7 ,Long
Equity,-65.7 ,
Equity,-65.8 ,
Commodities,-66.0 ,
Equity,-66.1 ,Long
Commodities,-66.3 ,
Equity,-66.3 ,
Fixed Income,-66.4 ,
Equity,-66.8 ,
Equity,-67.0 ,Long
Equity,-67.0 ,Long
Equity,-67.2 ,Long
Equity,-67.2 ,Short
Commodities,-67.4 ,
Equity,-67.4 ,
Equity,-67.4 ,
Equity,-67.6 ,
Commodities,-67.8 ,
Equity,-67.8 ,Short
Equity,-68.3 ,
Equity,-68.7 ,
Equity,-68.8 ,
Equity,-68.9 ,Short
Equity,-68.9 ,
Equity,-68.9 ,
Alternatives,-69.1 ,Long
Equity,-69.1 ,
Equity,-69.2 ,
Equity,-69.2 ,
Commodities,-69.3 ,
Equity,-69.3 ,Short
Equity,-69.3 ,
Fixed Income,-70.0 ,Short
Commodities,-70.1 ,
Equity,-70.1 ,
Equity,-70.3 ,Long
Equity,-70.4 ,Short
Equity,-70.5 ,Short
Equity,-70.6 ,
Equity,-70.8 ,Long
Equity,-70.9 ,Long
Equity,-71.3 ,Long
Equity,-71.4 ,Long
Fixed Income,-71.4 ,Short
Equity,-71.6 ,Short
Equity,-71.7 ,
Equity,-71.9 ,Short
Commodities,-72.2 ,Long
Equity,-72.3 ,
Equity,-72.8 ,Long
Equity,-72.9 ,Long
Equity,-73.0 ,Long
Equity,-73.2 ,
Equity,-73.8 ,Short
Equity,-73.9 ,Long
Equity,-74.0 ,Long
Equity,-74.0 ,
Equity,-74.2 ,Long
Equity,-74.3 ,Long
Equity,-74.6 ,Long
Equity,-74.7 ,Long
Equity,-74.9 ,Long
Alternatives,-75.6 ,
Equity,-76.0 ,
Equity,-76.2 ,
Equity,-76.5 ,
Equity,-76.5 ,
Equity,-76.7 ,Short
Equity,-76.7 ,
Equity,-77.1 ,Short
Equity,-77.4 ,
Equity,-77.8 ,Short
Equity,-77.9 ,Long
Commodities,-78.0 ,
Commodities,-78.6 ,
Commodities,-78.7 ,
Equity,-78.7 ,Short
Equity,-78.9 ,Short
Equity,-79.7 ,
Alternatives,-79.8 ,
Equity,-79.9 ,Short
Commodities,-80.2 ,
Equity,-80.2 ,Long
Equity,-80.2 ,Short
Equity,-80.4 ,Short
Equity,-80.4 ,
Equity,-80.8 ,Long
Equity,-80.9 ,Long
Equity,-80.9 ,Long
Equity,-81.1 ,Short
Equity,-81.4 ,Short
Equity,-81.9 ,Short
Equity,-81.9 ,
Commodities,-82.0 ,
Equity,-82.1 ,Long
Equity,-82.2 ,Long
Equity,-82.7 ,Short
Alternatives,-83.2 ,
Equity,-83.3 ,Long
Equity,-84.0 ,Long
Equity,-84.3 ,Long
Equity,-84.4 ,Short
Equity,-84.5 ,Long
Equity,-84.9 ,Short
Equity,-85.1 ,Short
Equity,-85.2 ,Long
Commodities,-85.7 ,
Commodities,-85.8 ,Long
Equity,-86.1 ,Short
Equity,-86.5 ,Long
Commodities,-86.8 ,Short
Commodities,-86.8 ,Short
Equity,-87.1 ,Short
Equity,-87.1 ,Short
Equity,-87.6 ,Short
Alternatives,-87.9 ,
Equity,-88.3 ,Short
Commodities,-88.5 ,
Equity,-88.9 ,Long
Equity,-89.1 ,Short
Equity,-89.6 ,Short
Equity,-89.8 ,Long
Equity,-89.8 ,Short
Commodities,-90.3 ,Short
Equity,-90.3 ,Short
Equity,-90.5 ,Short
Equity,-91.1 ,Long
Alternatives,-91.8 ,Short
Equity,-92.4 ,Long
Equity,-92.8 ,Short
Equity,-92.8 ,Short
Equity,-92.9 ,Short
Equity,-93.0 ,Short
Equity,-93.2 ,Long
Equity,-93.6 ,Short
Commodities,-94.1 ,
Equity,-94.6 ,Long
Equity,-95.0 ,Long
Equity,-95.0 ,Short
Equity,-95.2 ,Short
Equity,-95.7 ,Long
Equity,-95.9 ,Short
Equity,-96.1 ,Short
Commodities,-96.2 ,
Equity,-96.5 ,Long
Equity,-97.1 ,Long
Equity,-97.2 ,Short
Commodities,-97.6 ,Long
Equity,-97.7 ,Short
Alternatives,-98.1 ,Long
Alternatives,-98.3 ,
Equity,-98.3 ,Short
Equity,-98.5 ,Short
Equity,-99.2 ,Short
Equity,-99.6 ,Long
Alternatives,-100.0 ,
Alternatives,-100.0 ,
Commodities,-100.0 ,
Commodities,-100.0 ,
Commodities,-100.0 ,
Commodities,-100.0 ,
Commodities,-100.0 ,
Commodities,-100.0 ,
Commodities,-100.0 ,
Commodities,-100.0 ,
Commodities,-100.0 ,
Commodities,-100.0 ,
Commodities,-100.0 ,
Commodities,-100.0 ,
Commodities,-100.0 ,
Commodities,-100.0 ,
Commodities,-100.0 ,
Commodities,-100.0 ,
Commodities,-100.0 ,
Commodities,-100.0 ,
Commodities,-100.0 ,
Commodities,-100.0 ,
Equity,-100.0 ,
Equity,-100.0 ,
Equity,-100.0 ,
Equity,-100.0 ,
Equity,-100.0 ,
Equity,-100.0 ,
Equity,-100.0 ,
Equity,-100.0 ,
Equity,-100.0 ,
Equity,-100.0 ,
Equity,-100.0 ,
Equity,-100.0 ,
Equity,-100.0 ,
Equity,-100.0 ,
Equity,-100.0 ,
Equity,-100.0 ,
Equity,-100.0 ,
Equity,-100.0 ,
Equity,-100.0 ,
Equity,-100.0 ,
Fixed Income,-100.0 ,
Fixed Income,-100.0 ,
Fixed Income,-100.0 ,
Fixed Income,-100.0 ,
