Date,MKF500,Value,Growth,KOSPI200
2020-08-15,"5,118.63","15,120.84","2,887.82",319.24
2020-08-22,"4,901.78","14,130.81","2,743.05",306.16
2020-08-29,"5,016.01","14,567.44","2,853.87",312.24
2020-09-05,"5,033.35","14,788.32","2,915.72",312.03
2020-09-12,"5,104.96","14,870.35","2,917.06",316.45
2020-09-19,"5,144.77","15,043.47","2,910.43",318.39
2020-09-26,"4,867.35","14,304.40","2,716.36",303.57
2020-10-03,"4,975.46","14,665.93","2,817.02",309.44
2020-10-10,"5,106.30","15,229.26","2,863.46",317.47
2020-10-17,"4,999.15","15,033.18","2,762.95",311.83
2020-10-24,"5,033.51","15,715.48","2,744.42",314.79
2020-10-31,"4,835.84","14,928.28","2,653.49",301.60
2020-11-07,"5,156.21","15,618.19","2,855.43",322.10
2020-11-14,"5,308.57","16,423.10","2,906.87",333.03
2020-11-21,"5,436.16","16,588.35","3,005.65",340.62
2020-11-28,"5,624.83","16,900.48","3,094.98",352.73
2020-12-05,"5,868.73","17,302.98","3,223.78",367.63
2020-12-12,"5,951.29","17,684.30","3,267.43",372.24
2020-12-19,"5,957.89","17,628.91","3,322.83",371.55
2020-12-26,"6,055.06","17,707.92","3,307.23",379.18
2021-01-02,"6,215.72","17,590.98","3,416.77",389.29
2021-01-09,"6,806.35","19,153.65","3,635.36",430.22
2021-01-16,"6,652.93","18,894.27","3,597.76",420.43
2021-01-23,"6,758.51","19,256.39","3,672.36",427.13
2021-01-30,"6,409.58","17,937.12","3,490.62",404.56
2021-02-06,"6,706.35","19,112.92","3,641.75",423.30
2021-02-13,"6,650.49","19,211.82","3,654.48",419.65
2021-02-20,"6,660.69","19,070.59","3,695.75",420.94
2021-02-27,"6,465.81","18,652.99","3,560.37",409.91
2021-03-06,"6,499.24","19,050.49","3,611.78",412.00
2021-03-13,"6,557.38","19,452.93","3,605.31",416.13
2021-03-20,"6,530.03","19,653.78","3,596.28",412.91
2021-03-27,"6,520.11","19,821.68","3,579.31",412.89
2021-04-03,"6,685.31","20,069.20","3,644.46",423.74
2021-04-10,"6,702.04","20,456.51","3,648.93",424.30
2021-04-17,"6,837.30","20,697.74","3,708.42",432.43
2021-04-24,"6,782.71","21,140.25","3,679.59",428.34
2021-05-01,"6,661.88","21,314.83","3,603.55",422.36
2021-05-08,"6,740.30","22,112.80","3,633.19",428.56
2021-05-15,"6,618.10","22,038.34","3,556.54",420.17
2021-05-22,"6,644.59","21,606.33","3,606.83",422.08
2021-05-29,"6,693.70","22,107.37","3,648.41",425.95
2021-06-05,"6,794.64","22,455.15","3,710.13",432.22
2021-06-12,"6,808.82","22,384.33","3,715.69",432.78
2021-06-19,"6,864.32","22,309.98","3,780.26",435.02
2021-06-26,"6,940.50","22,636.14","3,815.19",440.40
2021-07-03,"6,902.33","22,376.34","3,839.51",436.00
2021-07-10,"6,779.54","21,536.18","3,784.12",427.84
2021-07-17,"6,897.95","22,112.95","3,879.93",434.82
2021-07-24,"6,861.54","22,108.02","3,897.39",431.55
2021-07-31,"6,735.76","21,907.16","3,818.03",423.91
2021-08-07,"6,888.99","21,980.58","3,923.92",433.29
2021-08-14,"6,652.04","21,720.59","3,819.98",416.06
2021-08-21,"6,393.65","20,541.40","3,593.28",400.78
2021-08-28,"6,567.08","21,557.73","3,706.51",410.24
2021-09-04,"6,717.53","21,872.41","3,800.41",419.22
2021-09-11,"6,565.93","21,779.21","3,701.33",408.70
2021-09-18,"6,605.46","21,972.28","3,701.96",410.99
2021-09-25,"6,582.75","21,802.66","3,674.98",409.84
2021-10-02,"6,329.46","21,588.24","3,503.45",394.79
2021-10-09,"6,203.15","21,308.61","3,428.57",387.42
2021-10-16,"6,309.58","21,679.32","3,530.18",393.19
2021-10-23,"6,310.81","21,660.53","3,546.58",393.34
2021-10-30,"6,235.79","21,256.27","3,512.58",388.47
2021-11-06,"6,266.22","21,039.62","3,542.21",389.86
2021-11-13,"6,276.69","21,045.87","3,574.53",390.38
2021-11-20,"6,301.00","20,777.96","3,631.09",390.53
2021-11-27,"6,201.46","20,359.39","3,554.92",385.07
2021-12-04,"6,298.25","20,496.65","3,574.33",391.96
2021-12-11,"6,390.09","20,787.48","3,625.82",397.97
2021-12-18,"6,392.87","21,222.23","3,621.25",398.96
2021-12-25,"6,413.58","21,050.60","3,670.17",400.53
2022-01-01,"6,343.29","20,386.87","3,714.30",394.19
2022-01-08,"6,259.76","20,759.26","3,581.20",390.85
2022-01-15,"6,191.16","21,043.66","3,528.87",387.45
2022-01-22,"6,012.34","20,464.68","3,438.56",376.08
2022-01-29,"5,702.20","19,611.27","3,279.93",357.98
2022-02-05,"5,848.74","20,218.69","3,370.62",366.34
2022-02-12,"5,855.15","20,633.65","3,290.73",368.61
2022-02-19,"5,857.36","20,579.33","3,298.55",368.55
2022-02-26,"5,716.41","20,030.02","3,254.23",358.44
2022-03-05,"5,782.32","20,464.33","3,313.30",361.69
2022-03-12,"5,685.84","20,268.61","3,252.11",355.31
2022-03-19,"5,813.85","20,511.82","3,362.95",362.33
2022-03-26,"5,816.95","20,944.71","3,413.63",362.06
2022-04-02,"5,835.97","21,112.80","3,395.09",363.19
2022-04-09,"5,738.13","20,821.32","3,358.34",356.01
2022-04-16,"5,696.73","20,967.83","3,355.71",353.84
2022-04-23,"5,717.35","21,498.64","3,378.42",355.43
2022-04-30,"5,697.91","21,109.33","3,320.37",355.08
2022-05-07,"5,592.66","21,065.42","3,230.60",349.00
2022-05-14,"5,525.94","20,848.86","3,178.86",345.50
2022-05-21,"5,605.02","20,635.81","3,216.34",349.29
2022-05-28,"5,584.06","20,992.36","3,200.94",348.04
2022-06-04,"5,649.32","21,060.63","3,237.25",352.01
2022-06-11,"5,485.45","20,733.74","3,158.21",341.89
2022-06-18,"5,138.62","19,453.15","2,930.17",320.09
2022-06-25,"4,997.36","18,606.67","2,829.82",312.07
2022-07-02,"4,860.21","18,535.89","2,737.25",304.02
2022-07-09,"4,971.09","18,093.61","2,845.12",310.15
2022-07-16,"4,937.12","17,450.75","2,804.57",307.91
2022-07-23,"5,086.89","18,215.44","2,903.91",317.33
2022-07-30,"5,187.54","18,686.67","2,975.92",323.31
2022-08-06,"5,270.66","18,711.33","3,048.63",327.50
2022-08-13,"5,316.79","19,371.18","3,066.89",330.67
2022-08-20,"5,246.56","19,197.09","2,999.94",326.79
2022-08-27,"5,198.55","19,197.02","2,960.83",323.91
2022-09-03,"5,034.19","18,609.41","2,876.71",312.92
2022-09-05,"5,014.79","18,732.74","2,855.41",312.47
