Date,KOSPI,KOSDAQ,Energy,Chemicals,Nonferrous Metals,Materials,Construction,Macinery,Shipbuilding,Capital Goods,Transportation,Automobiles,Consumer Durables,Hotels,Media,Retail,Consumer Staples,Healthcare,Banking,Securities,Insurance,Software,IT hardware,Semiconductors,IT home appliance,Display,Communication Services,Utilities
2015-11-06,148857 ,8744 ,4603 ,8978 ,1733 ,5324 ,5075 ,2873 ,772 ,9728 ,3247 ,17285 ,4577 ,1376 ,1309 ,3985 ,7212 ,1856 ,12047 ,3091 ,4361 ,3539 ,2131 ,32619 ,1783 ,1654 ,4134 ,12309 
2015-11-13,148462 ,8728 ,4624 ,9005 ,1729 ,5254 ,5156 ,2869 ,766 ,9742 ,3128 ,17338 ,4529 ,1353 ,1308 ,3882 ,7191 ,1845 ,12056 ,3082 ,4321 ,3504 ,2198 ,32533 ,1769 ,1702 ,4134 ,12176 
2015-11-20,147945 ,8674 ,4580 ,9080 ,1720 ,5214 ,4955 ,2867 ,618 ,9758 ,3068 ,17384 ,4504 ,1351 ,1304 ,3892 ,7180 ,1891 ,12046 ,3091 ,4328 ,3444 ,2153 ,32435 ,1733 ,1701 ,4133 ,12188 
2015-11-27,148013 ,8477 ,4591 ,9033 ,1719 ,5315 ,4931 ,2823 ,596 ,9900 ,3067 ,17246 ,4542 ,1347 ,1304 ,3893 ,6994 ,1947 ,12045 ,3080 ,4344 ,3433 ,2108 ,32424 ,1724 ,1674 ,4132 ,12278 
2015-12-04,149860 ,8568 ,4475 ,9097 ,1800 ,5289 ,5024 ,2884 ,1230 ,10182 ,3069 ,17581 ,4738 ,1374 ,1317 ,3931 ,7107 ,1993 ,12116 ,3069 ,4466 ,3457 ,2140 ,32274 ,1752 ,1632 ,4136 ,12294 
2015-12-11,149910 ,8669 ,4501 ,9181 ,1843 ,5289 ,5041 ,2839 ,1230 ,11646 ,3052 ,17651 ,4694 ,1363 ,1326 ,3919 ,5639 ,2019 ,12120 ,3093 ,4469 ,3448 ,2149 ,32209 ,1759 ,1583 ,4136 ,12378 
2015-12-18,149689 ,8718 ,4554 ,9129 ,1837 ,5273 ,5310 ,2800 ,1229 ,11551 ,3046 ,17517 ,4699 ,1357 ,1325 ,3917 ,5650 ,2037 ,12122 ,3098 ,4469 ,3443 ,2140 ,32027 ,1749 ,1582 ,4136 ,12408 
2015-12-25,149214 ,8613 ,4546 ,9074 ,1837 ,5223 ,5303 ,2848 ,1219 ,11545 ,3038 ,17501 ,4677 ,1356 ,1315 ,3910 ,5655 ,2026 ,12121 ,3102 ,4475 ,3432 ,2123 ,31682 ,1728 ,1547 ,4126 ,12419 
2016-01-01,148706 ,8680 ,4548 ,9089 ,1830 ,5226 ,5297 ,2850 ,1214 ,11545 ,3041 ,17589 ,4797 ,1356 ,1314 ,3911 ,5662 ,2056 ,12122 ,3102 ,3840 ,3425 ,2126 ,31598 ,1751 ,1553 ,4126 ,12417 
2016-01-08,149044 ,8029 ,4553 ,9051 ,1828 ,5258 ,5242 ,2823 ,1245 ,11566 ,3051 ,17657 ,4766 ,1307 ,1243 ,3931 ,5680 ,2147 ,12203 ,3104 ,3838 ,3486 ,1974 ,31223 ,1825 ,1491 ,4138 ,12442 
2016-01-15,147467 ,8031 ,4602 ,9031 ,1801 ,5132 ,5236 ,2792 ,1211 ,11518 ,3055 ,17245 ,4798 ,1291 ,1231 ,3923 ,5661 ,2187 ,12053 ,3035 ,3850 ,3468 ,1948 ,30538 ,1847 ,1391 ,4119 ,12536 
2016-01-22,147146 ,7995 ,4666 ,8947 ,1751 ,5059 ,5129 ,2732 ,1150 ,11518 ,3039 ,17177 ,4794 ,1285 ,1231 ,3863 ,5711 ,2243 ,12051 ,3051 ,3808 ,3454 ,1904 ,30475 ,1824 ,1306 ,4085 ,12887 
2016-01-29,143720 ,7997 ,4708 ,8873 ,1671 ,4837 ,5129 ,2692 ,1140 ,11478 ,3067 ,16766 ,4788 ,1259 ,1239 ,3821 ,5709 ,2209 ,11977 ,2955 ,3816 ,3306 ,1853 ,28255 ,1795 ,956 ,4115 ,13303 
2016-02-05,144412 ,8014 ,4853 ,9009 ,1589 ,4798 ,5189 ,2676 ,1184 ,11560 ,3053 ,16781 ,4905 ,1246 ,1259 ,3798 ,5731 ,2197 ,12011 ,2925 ,3838 ,3379 ,1848 ,27863 ,1830 ,1014 ,4007 ,13883 
2016-02-12,144277 ,7856 ,4895 ,8998 ,1582 ,4798 ,5173 ,2655 ,1162 ,11568 ,3034 ,16783 ,4888 ,1263 ,1246 ,3782 ,5630 ,2181 ,12014 ,2889 ,3859 ,3368 ,1728 ,27868 ,1816 ,1015 ,4007 ,13928 
2016-02-19,143740 ,7994 ,4915 ,8946 ,1581 ,4779 ,5191 ,2619 ,1245 ,11458 ,2991 ,16590 ,4904 ,1325 ,1198 ,3772 ,5637 ,2229 ,12015 ,2872 ,3738 ,3323 ,1834 ,27923 ,1819 ,930 ,4007 ,13890 
2016-02-26,143516 ,8105 ,4931 ,8816 ,1567 ,4745 ,5229 ,2611 ,1251 ,11495 ,3000 ,16658 ,4886 ,1321 ,1228 ,3764 ,5591 ,2229 ,12009 ,2843 ,3868 ,3063 ,1921 ,27933 ,1866 ,940 ,3998 ,13860 
2016-03-04,144288 ,8060 ,5129 ,8930 ,1492 ,4590 ,5253 ,2657 ,1231 ,11580 ,2974 ,16510 ,4841 ,1310 ,1237 ,3764 ,5822 ,2315 ,12086 ,2767 ,3949 ,3374 ,1912 ,27847 ,1944 ,1021 ,4026 ,13789 
2016-03-11,144214 ,8000 ,5186 ,8861 ,1402 ,4612 ,5241 ,2645 ,1298 ,11495 ,2997 ,16501 ,4858 ,1287 ,1248 ,3774 ,5927 ,2299 ,12100 ,2710 ,3941 ,3387 ,1865 ,27742 ,1960 ,1017 ,4018 ,13844 
2016-03-18,144081 ,8033 ,5239 ,8921 ,1405 ,4612 ,4929 ,2650 ,1305 ,11602 ,3005 ,16548 ,4892 ,1287 ,1247 ,3776 ,5833 ,2333 ,12089 ,2622 ,3940 ,3372 ,1880 ,27611 ,1958 ,1012 ,4010 ,14037 
2016-03-25,143831 ,8056 ,5347 ,8923 ,1474 ,4606 ,5194 ,2663 ,1308 ,11432 ,3060 ,16594 ,4895 ,1283 ,1244 ,3778 ,5825 ,2339 ,12098 ,2593 ,3941 ,3396 ,1869 ,27029 ,1962 ,1018 ,3977 ,14038 
2016-04-01,146392 ,8238 ,5447 ,9051 ,1644 ,4705 ,5281 ,2708 ,1363 ,11551 ,3042 ,16872 ,4985 ,1284 ,1259 ,3821 ,5876 ,2375 ,12186 ,2598 ,4073 ,3467 ,1888 ,27756 ,2020 ,1111 ,3978 ,14287 
2016-04-08,147991 ,8232 ,5655 ,9173 ,1693 ,4758 ,5417 ,2705 ,1365 ,11723 ,3069 ,16893 ,4971 ,1274 ,1272 ,3796 ,6007 ,2374 ,12203 ,2594 ,4071 ,3522 ,1887 ,28441 ,2013 ,1133 ,3944 ,14270 
2016-04-15,148437 ,8185 ,5787 ,9197 ,1740 ,4834 ,5465 ,2638 ,1339 ,11733 ,3135 ,16818 ,5032 ,1270 ,1260 ,3784 ,6002 ,2311 ,12368 ,2578 ,4069 ,3509 ,1843 ,28411 ,2076 ,1116 ,3958 ,14347 
2016-04-22,149518 ,8216 ,5981 ,9196 ,1784 ,5044 ,5453 ,2750 ,1421 ,11706 ,3156 ,16846 ,5036 ,1269 ,1249 ,3775 ,6205 ,2331 ,12470 ,2595 ,3893 ,3518 ,1822 ,28429 ,2083 ,1150 ,3952 ,14620 
2016-04-29,150974 ,8101 ,6197 ,9185 ,1817 ,4989 ,5412 ,2768 ,1819 ,11354 ,3208 ,16873 ,5045 ,1270 ,1230 ,3779 ,6211 ,2287 ,12560 ,2590 ,3969 ,3600 ,1689 ,29595 ,1928 ,1213 ,3859 ,14627 
2016-05-06,152368 ,8366 ,6221 ,9271 ,1854 ,5059 ,5543 ,2734 ,1802 ,11555 ,3261 ,17060 ,5226 ,1272 ,1249 ,3791 ,6386 ,2321 ,12633 ,2589 ,3961 ,3606 ,1705 ,29918 ,1989 ,1256 ,3911 ,14560 
2016-05-13,152748 ,8347 ,6183 ,9305 ,1862 ,5059 ,5627 ,2757 ,1831 ,11509 ,3240 ,17072 ,5207 ,1275 ,1253 ,3738 ,6394 ,2263 ,12632 ,2582 ,3851 ,3650 ,1640 ,29930 ,2039 ,1242 ,3900 ,15051 
2016-05-20,152826 ,8502 ,6143 ,9426 ,1848 ,5064 ,5645 ,2764 ,1785 ,11502 ,3216 ,17069 ,5128 ,1272 ,1298 ,3731 ,6518 ,2209 ,12633 ,2565 ,3968 ,3699 ,1624 ,29989 ,2042 ,1254 ,3900 ,15037 
2016-05-27,153074 ,8491 ,6205 ,9435 ,1850 ,5068 ,5663 ,2782 ,1791 ,11489 ,3217 ,17064 ,5129 ,1302 ,1298 ,3726 ,6509 ,2243 ,12632 ,2565 ,3921 ,3718 ,1576 ,30129 ,2022 ,1274 ,3900 ,15057 
2016-06-03,154602 ,8733 ,6188 ,9621 ,1879 ,5141 ,5741 ,2803 ,1966 ,11584 ,3249 ,17148 ,5220 ,1307 ,1317 ,3818 ,6538 ,2241 ,12696 ,2576 ,3879 ,3782 ,1625 ,30486 ,2056 ,1345 ,3916 ,15213 
2016-06-10,155339 ,8732 ,6261 ,9854 ,1879 ,5149 ,5740 ,2810 ,1971 ,11587 ,3260 ,17142 ,6167 ,1306 ,1327 ,3805 ,5618 ,2295 ,12694 ,2575 ,3937 ,3781 ,1634 ,30861 ,1985 ,1339 ,3874 ,15213 
2016-06-17,155726 ,8871 ,6256 ,9871 ,1876 ,5149 ,5806 ,2811 ,1990 ,11602 ,3251 ,17124 ,6180 ,1304 ,1328 ,3795 ,5633 ,2197 ,12698 ,2602 ,3938 ,3800 ,1648 ,31264 ,1959 ,1366 ,3932 ,15212 
2016-06-24,155951 ,8901 ,6294 ,9997 ,1875 ,5173 ,5794 ,2813 ,1989 ,11611 ,3196 ,17126 ,6184 ,1299 ,1322 ,3780 ,5705 ,2125 ,12696 ,2602 ,3938 ,3808 ,1657 ,31398 ,1955 ,1361 ,3930 ,15218 
2016-07-01,157682 ,9317 ,6253 ,10080 ,1877 ,5178 ,6031 ,2816 ,2037 ,11808 ,3214 ,17184 ,6348 ,1308 ,1344 ,3791 ,5649 ,2382 ,12752 ,2620 ,4066 ,3864 ,1713 ,32032 ,2004 ,1415 ,3952 ,15276 
2016-07-08,158663 ,9347 ,6258 ,10084 ,1857 ,5162 ,5901 ,2827 ,2035 ,11697 ,3172 ,17126 ,6311 ,1303 ,1335 ,3788 ,5604 ,2450 ,12745 ,2614 ,4041 ,3822 ,1699 ,33419 ,2032 ,1465 ,3957 ,15300 
2016-07-15,159258 ,9236 ,6259 ,10211 ,1852 ,5195 ,6092 ,2845 ,2028 ,11752 ,3129 ,17038 ,6257 ,1292 ,1321 ,3759 ,5587 ,2415 ,12819 ,2642 ,4048 ,3856 ,1710 ,33604 ,2008 ,1491 ,3950 ,15327 
2016-07-22,159219 ,9224 ,6300 ,10185 ,1804 ,5225 ,6091 ,2928 ,2067 ,11659 ,3049 ,17034 ,6249 ,1290 ,1311 ,3750 ,5371 ,2336 ,12906 ,2658 ,3997 ,3867 ,1700 ,33797 ,2008 ,1525 ,3948 ,15381 
2016-07-29,161694 ,9268 ,6391 ,10484 ,1856 ,5243 ,6132 ,2922 ,2220 ,11829 ,3047 ,17053 ,6243 ,1275 ,1318 ,3743 ,5495 ,2318 ,12921 ,2658 ,3963 ,3919 ,1694 ,35152 ,1900 ,1805 ,3919 ,15456 
2016-08-05,162867 ,9396 ,6366 ,10617 ,1881 ,5232 ,6088 ,2958 ,2259 ,12020 ,3095 ,17026 ,6286 ,1279 ,1311 ,3767 ,5528 ,2366 ,13013 ,2682 ,3912 ,4008 ,1731 ,35360 ,1962 ,1842 ,3985 ,15684 
2016-08-12,162665 ,9360 ,6390 ,10717 ,1875 ,5243 ,6009 ,3005 ,2181 ,12032 ,3110 ,17028 ,6276 ,1278 ,1328 ,3633 ,5521 ,2371 ,13015 ,2672 ,3841 ,3946 ,1706 ,35395 ,1958 ,1840 ,3984 ,15666 
2016-08-19,163482 ,9374 ,6390 ,10925 ,1807 ,5293 ,6028 ,3010 ,2206 ,12488 ,3139 ,17039 ,6274 ,1280 ,1285 ,3625 ,5483 ,2379 ,13022 ,2623 ,3943 ,3922 ,1654 ,35593 ,1955 ,1835 ,3984 ,15668 
2016-08-26,164031 ,9346 ,6401 ,10887 ,1816 ,5306 ,6007 ,3022 ,2271 ,12482 ,3137 ,17044 ,6356 ,1281 ,1257 ,3613 ,5474 ,2339 ,13029 ,2645 ,3938 ,3889 ,1649 ,35996 ,1955 ,1931 ,3984 ,15661 
2016-09-02,165113 ,9528 ,6399 ,10874 ,1834 ,5353 ,6023 ,3103 ,2389 ,12644 ,3160 ,17141 ,6441 ,1293 ,1277 ,3580 ,5530 ,2456 ,13104 ,2673 ,3905 ,3957 ,1674 ,36234 ,2044 ,2006 ,4002 ,15540 
2016-09-09,165148 ,9514 ,6396 ,10878 ,1843 ,5361 ,6023 ,3128 ,2380 ,12645 ,3159 ,17193 ,6486 ,1292 ,1270 ,3582 ,5375 ,2479 ,13087 ,2653 ,3904 ,3991 ,1665 ,36276 ,2036 ,2003 ,4002 ,15553 
2016-09-16,165239 ,9501 ,6396 ,10898 ,1843 ,5362 ,6085 ,3131 ,2297 ,12689 ,3161 ,17200 ,6494 ,1292 ,1270 ,3582 ,5370 ,2476 ,13087 ,2649 ,3904 ,3998 ,1663 ,36289 ,2031 ,2014 ,4001 ,15556 
2016-09-23,165612 ,9412 ,6391 ,10882 ,1840 ,5399 ,6110 ,3164 ,2301 ,12709 ,3164 ,17022 ,6502 ,1290 ,1268 ,3638 ,5378 ,2458 ,13172 ,2638 ,3903 ,3986 ,1627 ,36653 ,2023 ,2034 ,4004 ,15467 
2016-09-30,165965 ,9301 ,6469 ,11057 ,1843 ,5427 ,6161 ,3151 ,2312 ,12711 ,3164 ,16986 ,6435 ,1290 ,1257 ,3631 ,5269 ,2468 ,13206 ,2627 ,3898 ,3995 ,1601 ,36905 ,1925 ,2030 ,4002 ,15445 
2016-10-07,167667 ,9375 ,6454 ,11161 ,1869 ,5455 ,6258 ,3180 ,2339 ,12753 ,3201 ,17053 ,6570 ,1327 ,1295 ,3560 ,5298 ,2379 ,13321 ,2647 ,3877 ,4063 ,1630 ,37847 ,1970 ,2093 ,4024 ,15418 
2016-10-14,166063 ,9288 ,6472 ,10972 ,1871 ,5485 ,6041 ,3189 ,2401 ,12797 ,3204 ,16776 ,6532 ,1320 ,1334 ,3554 ,5277 ,2385 ,13367 ,2661 ,3904 ,4004 ,1634 ,36879 ,1938 ,2137 ,3964 ,15251 
2016-10-21,165806 ,9354 ,6463 ,10869 ,1875 ,5484 ,6071 ,3151 ,2455 ,12857 ,3182 ,16775 ,6555 ,1310 ,1356 ,3553 ,5279 ,2354 ,13832 ,2637 ,3920 ,3959 ,1632 ,36452 ,1943 ,2147 ,3967 ,15085 
2016-10-28,166233 ,9341 ,6445 ,10843 ,1816 ,5561 ,6051 ,3156 ,2465 ,12811 ,3204 ,16618 ,6546 ,1308 ,1354 ,3555 ,5159 ,2299 ,13911 ,2622 ,4013 ,3995 ,1593 ,37414 ,1802 ,2218 ,3976 ,14839 
2016-11-04,167487 ,9587 ,6430 ,11149 ,1865 ,5541 ,6148 ,3130 ,2511 ,12960 ,3228 ,16964 ,6562 ,1261 ,1373 ,3600 ,5291 ,2348 ,13995 ,2418 ,4134 ,4057 ,1651 ,38091 ,1873 ,2296 ,4015 ,14184 
2016-11-11,167607 ,9714 ,6442 ,11160 ,1868 ,5602 ,6163 ,3200 ,2460 ,12967 ,3174 ,16949 ,6545 ,1257 ,1372 ,3582 ,5269 ,2376 ,13989 ,2415 ,4173 ,4036 ,1672 ,38267 ,1868 ,2308 ,4015 ,14193 
2016-11-18,168188 ,9612 ,6448 ,11319 ,1794 ,5578 ,6178 ,3556 ,2423 ,12961 ,3228 ,16802 ,6474 ,1255 ,1383 ,3577 ,5252 ,2376 ,14040 ,2339 ,4409 ,4031 ,1632 ,38340 ,1869 ,2327 ,4015 ,14195 
2016-11-25,168341 ,9503 ,6374 ,11324 ,1827 ,5679 ,6158 ,3572 ,2421 ,12926 ,3247 ,16560 ,6385 ,1246 ,1375 ,3606 ,5292 ,2255 ,14040 ,2341 ,4367 ,4046 ,1660 ,38647 ,1872 ,2347 ,4079 ,14198 
2016-12-02,170192 ,9651 ,6379 ,11379 ,1938 ,5686 ,6244 ,3564 ,2463 ,13056 ,3268 ,16663 ,6481 ,1248 ,1399 ,3649 ,5393 ,2319 ,14102 ,2351 ,4345 ,4117 ,1688 ,39696 ,1971 ,2443 ,4096 ,13904 
2016-12-09,171066 ,9606 ,6386 ,11470 ,1945 ,5737 ,6208 ,3575 ,2423 ,13050 ,3275 ,16662 ,6478 ,1247 ,1398 ,3576 ,5405 ,2317 ,14095 ,2344 ,4356 ,4104 ,1679 ,40464 ,1974 ,2621 ,4095 ,13786 
2016-12-16,171034 ,9609 ,6346 ,11498 ,1945 ,5727 ,6268 ,3579 ,2208 ,13054 ,3275 ,16646 ,6475 ,1244 ,1398 ,3575 ,5330 ,2315 ,14096 ,2344 ,4359 ,4105 ,1693 ,40828 ,1932 ,2637 ,4094 ,13671 
2016-12-23,171386 ,9633 ,6353 ,11441 ,1953 ,5722 ,6162 ,3575 ,2139 ,13072 ,3267 ,16642 ,6446 ,1241 ,1396 ,3512 ,5344 ,2328 ,14104 ,2343 ,4343 ,4074 ,1740 ,41436 ,1926 ,2686 ,4095 ,13678 
2016-12-30,172352 ,9648 ,6536 ,11471 ,1953 ,5721 ,6161 ,3577 ,2139 ,13060 ,3263 ,16536 ,6438 ,1235 ,1402 ,3494 ,5354 ,2325 ,14126 ,2355 ,4338 ,4076 ,1717 ,42326 ,1917 ,2719 ,4095 ,13665 
2017-01-06,173917 ,9005 ,6584 ,11747 ,1942 ,5615 ,6045 ,3590 ,2121 ,13108 ,3249 ,16431 ,6357 ,1246 ,1412 ,3510 ,5293 ,2270 ,14175 ,2370 ,4356 ,4077 ,1564 ,43555 ,1939 ,2658 ,4101 ,13608 
2017-01-13,176325 ,9199 ,6575 ,12006 ,1966 ,5589 ,6026 ,3588 ,2109 ,13055 ,3205 ,16605 ,6324 ,1239 ,1322 ,3482 ,5297 ,2158 ,14166 ,2371 ,4361 ,4055 ,1639 ,46411 ,1881 ,2794 ,4072 ,13229 
2017-01-20,176191 ,9212 ,6628 ,12031 ,1962 ,5671 ,5963 ,3593 ,2114 ,13089 ,3101 ,16539 ,6341 ,1217 ,1327 ,3468 ,5276 ,2043 ,14325 ,2108 ,4328 ,4054 ,1663 ,46839 ,1838 ,2813 ,4072 ,13001 
2017-01-27,178305 ,9080 ,6628 ,11986 ,1978 ,5673 ,5944 ,3602 ,2102 ,13081 ,3056 ,16271 ,6378 ,1201 ,1305 ,3470 ,5264 ,1974 ,14333 ,2109 ,4323 ,3992 ,1683 ,49090 ,1916 ,3239 ,4065 ,12723 
2017-02-03,180138 ,9115 ,6659 ,12322 ,1968 ,5689 ,5945 ,3637 ,2031 ,13065 ,3083 ,16117 ,6290 ,1208 ,1330 ,3516 ,5294 ,2091 ,14558 ,2194 ,4262 ,3982 ,1721 ,50301 ,1977 ,3343 ,4075 ,12595 
2017-02-10,179687 ,9146 ,6650 ,12390 ,1688 ,5689 ,6025 ,3584 ,2067 ,13045 ,3034 ,16066 ,6230 ,1197 ,1294 ,3568 ,5303 ,2119 ,14746 ,2223 ,4264 ,4006 ,1737 ,50376 ,2039 ,3299 ,4067 ,12128 
2017-02-17,178840 ,8945 ,6636 ,12398 ,1774 ,5711 ,6040 ,3538 ,2038 ,12973 ,2937 ,15750 ,5637 ,1160 ,1214 ,3577 ,5111 ,2049 ,14663 ,2266 ,4109 ,3998 ,1690 ,50998 ,2053 ,3280 ,4064 ,12122 
2017-02-24,178449 ,8823 ,6679 ,12036 ,1775 ,5711 ,5902 ,3510 ,2006 ,12990 ,2933 ,15829 ,5604 ,1164 ,1261 ,3621 ,5022 ,2150 ,14666 ,2262 ,4140 ,3711 ,1677 ,51212 ,2035 ,3343 ,4013 ,12020 
2017-03-03,179180 ,8969 ,6752 ,12094 ,1730 ,5773 ,5980 ,3440 ,2028 ,13117 ,2938 ,15850 ,5889 ,1183 ,1284 ,3648 ,4981 ,2152 ,14727 ,2286 ,4124 ,3758 ,1685 ,51410 ,2105 ,3307 ,4020 ,11888 
2017-03-10,179691 ,8836 ,6752 ,12100 ,1733 ,5884 ,5883 ,3426 ,2016 ,13067 ,2878 ,15797 ,5827 ,1182 ,1286 ,3652 ,4968 ,2172 ,14742 ,2298 ,4126 ,3746 ,1730 ,51832 ,2164 ,3301 ,4032 ,11932 
2017-03-17,181158 ,8971 ,6768 ,12398 ,1726 ,5938 ,5803 ,3458 ,2034 ,13129 ,2890 ,15872 ,5963 ,1182 ,1283 ,3653 ,4935 ,2172 ,14774 ,2304 ,4118 ,3744 ,1754 ,52584 ,2350 ,3262 ,4081 ,11951 
2017-03-24,182889 ,8966 ,6758 ,12418 ,1694 ,6011 ,5817 ,3467 ,1872 ,13109 ,2891 ,15852 ,5940 ,1181 ,1282 ,3657 ,4920 ,2151 ,14728 ,2307 ,4127 ,3738 ,1735 ,54221 ,2420 ,3442 ,4076 ,12042 
2017-03-31,185314 ,8987 ,6780 ,12429 ,1694 ,6427 ,5902 ,3491 ,1890 ,12997 ,2887 ,15966 ,5873 ,1177 ,1292 ,3659 ,4910 ,2159 ,14870 ,2315 ,4140 ,3726 ,1862 ,55839 ,2446 ,3464 ,4085 ,12020 
2017-04-07,188534 ,9462 ,6834 ,12473 ,1772 ,6469 ,5757 ,3508 ,1872 ,13124 ,3050 ,16151 ,6010 ,1187 ,1270 ,3674 ,4938 ,2221 ,15064 ,2323 ,4139 ,4081 ,1975 ,57699 ,2497 ,3710 ,4112 ,12088 
2017-04-14,189714 ,9538 ,6916 ,12512 ,1771 ,6468 ,5807 ,3536 ,1876 ,12949 ,3095 ,15829 ,5968 ,1182 ,1299 ,3679 ,4990 ,2290 ,15199 ,2321 ,4098 ,4022 ,2022 ,58725 ,2725 ,3774 ,4120 ,12079 
2017-04-21,191209 ,9512 ,6868 ,12607 ,1820 ,6705 ,5950 ,3509 ,1866 ,13039 ,3076 ,15681 ,5986 ,1175 ,1223 ,3687 ,4985 ,2260 ,15682 ,2200 ,4126 ,4033 ,2034 ,59317 ,2853 ,3930 ,4118 ,11987 
2017-04-28,195179 ,9625 ,7121 ,12588 ,1742 ,6705 ,6100 ,3524 ,1874 ,12967 ,3082 ,15803 ,5858 ,1163 ,1225 ,3679 ,5006 ,2346 ,15743 ,2214 ,4188 ,4041 ,2064 ,62364 ,3059 ,4279 ,4090 ,11980 
2017-05-05,196159 ,9718 ,7211 ,12559 ,1755 ,6717 ,6133 ,3572 ,1880 ,13086 ,3099 ,15891 ,5888 ,1171 ,1236 ,3714 ,5051 ,2418 ,15752 ,2230 ,3968 ,4110 ,2074 ,62926 ,3084 ,4219 ,4140 ,11992 
2017-05-12,196900 ,9700 ,7272 ,12538 ,1758 ,6717 ,6115 ,3925 ,749 ,14228 ,3119 ,15844 ,5842 ,1170 ,1230 ,3708 ,5052 ,2455 ,15718 ,2234 ,4327 ,5086 ,2071 ,63120 ,3083 ,4125 ,4135 ,10980 
2017-05-19,197928 ,9701 ,7277 ,12695 ,1729 ,6815 ,6130 ,3945 ,786 ,14545 ,3136 ,15831 ,5884 ,1135 ,1227 ,3721 ,4969 ,2460 ,15829 ,2287 ,4459 ,5049 ,2066 ,63371 ,3078 ,4117 ,4135 ,10953 
2017-05-26,198233 ,9664 ,7274 ,12722 ,1675 ,6856 ,6153 ,3959 ,744 ,14605 ,3150 ,15785 ,6165 ,1128 ,1228 ,3672 ,5003 ,2457 ,15898 ,2289 ,4471 ,5055 ,1971 ,63398 ,3120 ,4169 ,4135 ,10814 
2017-06-02,199860 ,9921 ,7248 ,12906 ,1683 ,6916 ,6242 ,4046 ,1041 ,14816 ,3062 ,15974 ,6083 ,1142 ,1286 ,3712 ,5051 ,2476 ,16070 ,2313 ,4505 ,5088 ,2052 ,63755 ,3147 ,4144 ,4157 ,10868 
2017-06-09,200578 ,10083 ,7194 ,12873 ,1668 ,6934 ,6392 ,4053 ,1091 ,14828 ,3100 ,15948 ,6082 ,1132 ,1282 ,3727 ,5115 ,2476 ,16065 ,2313 ,4587 ,5108 ,2057 ,64463 ,3156 ,4151 ,4163 ,10704 
2017-06-16,201225 ,9926 ,7170 ,12750 ,1786 ,6885 ,6394 ,4064 ,1054 ,14830 ,3131 ,15757 ,6099 ,1125 ,1320 ,3733 ,5086 ,2441 ,16073 ,2445 ,4598 ,5147 ,2119 ,65092 ,3105 ,4152 ,4103 ,10693 
2017-06-23,201967 ,9824 ,7081 ,13099 ,1819 ,6902 ,6305 ,4068 ,745 ,14828 ,3190 ,15632 ,6098 ,1120 ,1334 ,3743 ,5089 ,2436 ,16069 ,2451 ,4593 ,5173 ,2174 ,65858 ,3103 ,4075 ,4104 ,10702 
2017-06-30,202730 ,9998 ,7050 ,13056 ,1816 ,6957 ,6342 ,4105 ,828 ,14814 ,3201 ,15534 ,6242 ,1120 ,1336 ,3747 ,5076 ,2422 ,16177 ,2535 ,4598 ,5207 ,2160 ,66357 ,3178 ,4064 ,4100 ,10707 
2017-07-07,204904 ,10382 ,6942 ,13029 ,1833 ,6812 ,6322 ,4157 ,863 ,14832 ,3218 ,15544 ,6273 ,1128 ,1357 ,3782 ,5063 ,2552 ,16375 ,2560 ,4959 ,5032 ,2320 ,68216 ,3218 ,4001 ,4126 ,10774 
2017-07-14,205589 ,9854 ,6903 ,13000 ,1859 ,6810 ,6277 ,4148 ,865 ,14948 ,3178 ,15269 ,6135 ,1115 ,1349 ,3776 ,4880 ,2552 ,16487 ,2586 ,4942 ,5322 ,2121 ,69064 ,3146 ,3998 ,4115 ,10599 
2017-07-21,206308 ,9914 ,6906 ,13113 ,1854 ,7009 ,6601 ,4141 ,1021 ,14914 ,3183 ,15109 ,6103 ,1109 ,1334 ,3781 ,4868 ,2495 ,17155 ,2597 ,4509 ,5342 ,2177 ,69086 ,3151 ,4067 ,4108 ,10488 
2017-07-28,207072 ,9750 ,6971 ,13151 ,1916 ,7033 ,6728 ,4158 ,1013 ,14990 ,3176 ,14475 ,5894 ,1114 ,1329 ,3628 ,4878 ,2497 ,17380 ,2634 ,4562 ,5267 ,2217 ,70430 ,3138 ,3668 ,4134 ,10441 
2017-08-04,208727 ,10039 ,7029 ,13248 ,1940 ,7026 ,6747 ,4213 ,815 ,15257 ,3238 ,14539 ,5994 ,1133 ,1351 ,3574 ,4929 ,2511 ,17405 ,2646 ,4670 ,5392 ,2298 ,71300 ,3165 ,3625 ,4161 ,10558 
2017-08-11,208608 ,10551 ,7035 ,13317 ,1942 ,7153 ,6747 ,4214 ,860 ,15361 ,3265 ,14502 ,6006 ,1110 ,1355 ,3680 ,4908 ,2804 ,17448 ,2646 ,4716 ,5361 ,2311 ,71636 ,3154 ,3620 ,4162 ,9845 
2017-08-18,208876 ,10519 ,7032 ,13440 ,1938 ,7191 ,7030 ,4214 ,953 ,15328 ,3301 ,14391 ,6009 ,1103 ,1353 ,3640 ,4888 ,2797 ,17446 ,2777 ,4778 ,5199 ,2230 ,71600 ,3170 ,3584 ,4162 ,9840 
