Date,MKF500,Value,Growth,KOSPI200
2011-04-22,4406.07,17371.76,3258.52,290.84
2011-04-29,4393.61,17338.92,3245.65,290.39
2011-05-06,4295.71,17144.79,3137.16,283.68
2011-05-13,4239.97,16689.94,3104.12,279.59
2011-05-20,4213.07,16650.04,3039.66,278.59
2011-05-27,4199.47,16446.37,3003.59,277.35
2011-06-03,4214.16,16526.56,3020.68,278.84
2011-06-10,4075.64,16184.54,2902.61,269.04
2011-06-17,4037.24,16222.24,2905.01,266.22
2011-06-24,4161.13,16819.87,2986.47,274.31
2011-07-01,4233.29,17088.03,3047.32,278.77
2011-07-08,4341.65,17296.89,3130.47,286.05
2011-07-15,4264.95,17343.05,3116.93,279.59
2011-07-22,4324.84,17746.26,3144.55,282.59
2011-07-29,4250.29,17469.75,3091.35,277.11
2011-08-05,3872.38,16251.26,2781.93,251.90
2011-08-12,3563.29,14906.43,2636.38,230.38
2011-08-19,3456.12,14974.33,2588.71,222.98
2011-08-26,3534.88,14866.38,2577.15,229.00
2011-09-02,3711.34,15618.68,2729.70,240.16
2011-09-09,3601.36,15101.01,2615.09,233.40
2011-09-16,3656.40,15093.58,2645.14,237.50
2011-09-23,3380.73,13821.09,2475.73,218.62
2011-09-30,3546.48,13975.72,2545.41,230.41
2011-10-07,3528.44,13978.63,2480.02,230.27
2011-10-14,3685.11,14555.82,2630.27,239.67
2011-10-21,3690.70,14404.58,2662.85,240.02
2011-10-28,3866.07,15110.87,2756.27,252.47
2011-11-04,3871.77,14824.69,2749.31,252.34
2011-11-11,3735.55,14470.61,2638.80,242.99
2011-11-18,3683.55,14469.67,2611.45,239.43
2011-11-25,3557.46,14221.32,2519.50,231.03
2011-12-02,3842.74,14933.60,2694.64,251.19
2011-12-09,3754.63,14776.85,2649.31,244.93
2011-12-16,3683.18,14478.94,2600.15,239.82
2011-12-23,3737.93,14534.69,2625.93,244.22
2011-12-30,3658.05,14170.57,2575.05,238.08
2012-01-06,3696.07,14271.49,2609.58,240.57
2012-01-13,3759.57,14678.10,2656.60,245.28
2012-01-20,3909.20,15305.14,2752.10,256.61
2012-01-27,3938.08,15523.62,2763.37,258.65
2012-02-03,3945.62,16066.46,2817.72,258.53
2012-02-10,3981.69,16429.22,2879.03,261.17
2012-02-17,4052.32,16337.05,2874.36,265.82
2012-02-24,4041.96,16274.94,2846.96,265.20
2012-03-02,4071.04,16492.20,2879.80,267.45
2012-03-09,4044.44,16101.32,2852.34,265.62
2012-03-16,4081.46,16212.75,2844.91,268.27
2012-03-23,4070.01,15965.57,2808.02,267.95
2012-03-30,4048.22,15595.17,2772.81,266.58
2012-04-06,4086.79,15256.90,2747.29,269.97
2012-04-13,4046.89,15320.63,2748.36,266.86
2012-04-20,3974.14,14886.46,2682.40,261.84
2012-04-27,3980.63,14491.99,2625.96,263.43
2012-05-04,4007.11,14829.23,2692.23,264.40
2012-05-11,3868.00,14241.97,2592.11,254.00
2012-05-18,3589.45,13138.26,2425.83,235.85
2012-05-25,3674.34,13354.06,2470.71,241.60
2012-06-01,3699.26,13391.25,2469.09,242.98
2012-06-08,3696.43,13387.41,2426.20,243.69
2012-06-15,3737.27,13659.44,2474.97,246.57
2012-06-22,3715.72,13647.66,2510.46,244.15
2012-06-29,3729.31,13734.69,2526.33,244.90
2012-07-06,3733.01,13944.95,2537.61,245.07
2012-07-13,3637.74,13750.38,2469.58,238.77
2012-07-20,3657.43,13618.61,2476.74,240.35
2012-07-27,3668.73,13607.99,2427.53,242.23
2012-08-03,3704.21,13865.95,2442.06,244.81
2012-08-10,3903.65,14505.32,2545.48,258.91
2012-08-17,3901.24,14795.29,2580.75,258.20
2012-08-24,3848.80,14637.74,2556.87,253.73
2012-08-31,3818.99,14531.37,2586.86,250.56
2012-09-07,3867.07,14815.10,2612.73,254.02
2012-09-14,4023.48,15313.64,2692.63,265.02
2012-09-21,4011.33,15544.88,2704.46,263.41
2012-09-28,3993.00,15295.59,2683.63,262.49
2012-10-05,3992.95,15181.78,2681.40,262.07
2012-10-12,3861.98,14848.49,2605.86,252.44
2012-10-19,3882.07,15043.86,2604.75,254.79
2012-10-26,3771.25,14777.60,2485.88,247.18
2012-11-02,3824.57,15115.31,2510.67,251.04
2012-11-09,3801.07,15156.90,2501.34,248.69
2012-11-16,3708.45,14790.03,2414.03,243.45
2012-11-23,3820.31,14941.36,2484.42,251.44
2012-11-30,3862.19,15039.77,2518.56,254.25
2012-12-07,3915.26,15114.33,2519.42,258.78
2012-12-14,3993.22,15376.96,2577.67,264.56
2012-12-21,3950.73,15608.17,2520.23,261.89
2012-12-28,3991.19,15537.57,2555.19,263.92
2013-01-04,4019.54,15867.46,2558.99,266.14
2013-01-11,3986.88,15577.27,2549.32,263.32
2013-01-18,3964.19,15708.54,2504.54,261.71
2013-01-25,3879.40,15710.69,2436.61,256.06
2013-02-01,3907.56,15679.07,2464.78,257.64
2013-02-08,3899.00,15550.50,2472.77,257.09
2013-02-15,3965.54,15676.38,2509.37,261.61
2013-02-22,4045.04,15957.04,2543.58,267.15
2013-03-01,4063.24,16049.04,2564.35,268.01
2013-03-08,4021.96,16001.55,2530.10,264.57
2013-03-15,3984.45,15877.77,2504.39,260.84
2013-03-22,3911.80,15410.76,2459.74,255.33
2013-03-29,4022.48,15806.15,2518.36,263.39
2013-04-05,3866.46,14956.69,2429.20,252.77
2013-04-12,3859.75,14778.66,2387.46,252.00
2013-04-19,3807.81,14799.56,2353.03,248.77
2013-04-26,3882.92,15154.90,2400.66,253.04
2013-05-03,3918.10,15172.90,2432.76,256.02
2013-05-10,3874.67,15394.10,2404.43,252.72
2013-05-17,3961.43,15660.83,2448.42,258.99
2013-05-24,3942.71,15565.15,2424.80,257.32
2013-05-31,4005.69,15611.51,2471.62,261.47
2013-06-07,3839.78,14982.94,2336.75,251.20
2013-06-14,3767.55,14871.16,2307.31,245.36
2013-06-21,3636.79,14266.84,2228.56,236.57
2013-06-28,3719.66,14494.98,2255.83,242.27
2013-07-05,3654.19,14481.51,2198.16,237.28
2013-07-12,3730.83,14805.79,2242.55,242.72
2013-07-19,3735.01,14958.10,2230.77,242.03
2013-07-26,3814.99,15247.27,2274.03,247.80
2013-08-02,3839.36,15494.44,2283.66,249.33
2013-08-09,3756.80,15201.88,2231.99,243.13
2013-08-16,3833.63,15429.57,2277.21,249.23
2013-08-23,3739.34,14919.11,2213.64,243.37
2013-08-30,3860.80,15325.11,2286.66,251.74
2013-09-06,3918.56,15617.81,2314.75,255.25
2013-09-13,3999.92,15902.55,2358.46,260.83
2013-09-20,4026.78,15990.52,2370.15,262.56
2013-09-27,4045.13,16014.37,2376.98,262.94
2013-10-04,4021.52,15732.66,2371.32,261.78
2013-10-11,4084.53,15954.11,2395.46,266.35
2013-10-18,4149.09,16323.99,2406.08,271.24
2013-10-25,4105.97,16165.88,2396.80,267.51
2013-11-01,4119.65,16126.52,2421.81,268.63
2013-11-08,3996.43,15674.39,2347.75,260.53
2013-11-15,4045.36,15714.40,2355.47,264.20
2013-11-22,4040.91,15882.28,2344.66,263.86
2013-11-29,4125.93,15984.85,2407.30,269.57
2013-12-06,3996.23,15546.71,2320.98,260.71
2013-12-13,3954.92,15542.15,2289.81,258.04
2013-12-20,3992.78,15602.24,2289.69,261.27
2013-12-27,4029.65,15933.50,2344.29,263.32
2014-01-03,3912.29,15725.05,2311.16,254.48
2014-01-10,3892.99,15800.23,2310.37,252.48
2014-01-17,3906.67,15742.26,2308.72,253.46
2014-01-24,3901.10,15637.45,2322.15,252.89
2014-01-31,3900.19,15597.64,2327.62,252.89
2014-02-07,3865.20,15357.62,2315.80,250.51
2014-02-14,3898.24,15440.79,2350.02,252.74
2014-02-21,3934.12,15622.05,2365.72,255.22
2014-02-28,3982.48,15825.49,2382.90,258.41
2014-03-07,3973.54,15771.60,2396.85,257.35
2014-03-14,3857.45,15486.15,2332.16,249.02
2014-03-21,3884.99,15630.89,2352.87,250.68
2014-03-28,3975.23,15936.99,2387.27,257.44
2014-04-04,4010.38,15911.97,2395.41,259.47
2014-04-11,4022.35,16278.79,2389.73,260.53
2014-04-18,4042.31,16261.82,2399.31,261.52
2014-04-25,3974.40,15894.66,2356.91,257.42
2014-05-02,3944.99,16021.41,2350.29,255.07
2014-05-09,3928.54,15951.32,2337.54,254.31
2014-05-16,4047.37,16106.57,2370.84,262.97
2014-05-23,4053.00,16156.39,2377.37,263.42
2014-05-30,4004.94,15757.69,2364.00,259.94
2014-06-06,4002.26,15611.37,2355.80,260.56
2014-06-13,3989.58,15775.39,2391.78,258.75
2014-06-20,3940.81,15694.31,2389.14,255.31
2014-06-27,3986.49,15909.11,2402.11,258.78
2014-07-04,4025.05,16066.64,2457.66,260.63
2014-07-11,3975.51,15897.49,2441.24,256.72
2014-07-18,4044.37,16058.20,2458.63,261.66
2014-07-25,4072.31,16323.48,2460.42,263.47
2014-08-01,4133.00,17093.51,2453.71,268.56
2014-08-08,4043.42,16761.37,2417.27,262.02
2014-08-15,4108.83,16957.87,2477.16,265.88
2014-08-22,4094.03,16940.41,2486.35,264.26
2014-08-29,4116.21,17091.01,2504.06,265.41
2014-09-05,4069.96,17118.96,2492.48,262.09
2014-09-12,4056.28,17192.32,2457.11,261.39
2014-09-19,4072.28,17076.31,2497.93,262.31
2014-09-26,4017.35,16812.18,2468.80,258.33
2014-10-03,3900.62,16305.00,2407.36,250.06
2014-10-10,3821.54,16113.91,2351.93,245.06
2014-10-17,3742.20,15636.20,2309.60,239.84
2014-10-24,3792.62,15795.52,2343.94,242.91
2014-10-31,3893.13,15884.69,2334.45,250.45
2014-11-07,3829.98,15740.19,2267.99,247.39
2014-11-14,3839.58,15801.12,2301.08,248.18
2014-11-21,3863.46,15878.01,2324.40,249.90
2014-11-28,3920.89,15821.61,2341.91,253.70
2014-12-05,3934.19,15905.98,2340.24,254.24
2014-12-12,3812.39,15341.73,2252.61,246.44
2014-12-19,3828.78,15271.08,2259.39,247.96
2014-12-26,3858.34,15505.60,2274.19,250.05
2015-01-02,3801.62,14898.16,2265.02,244.79
2015-01-09,3826.55,15050.00,2264.41,246.05
2015-01-16,3768.80,14616.45,2252.69,242.22
2015-01-23,3875.29,14963.18,2285.84,250.32
2015-01-30,3875.67,15008.59,2315.41,249.88
2015-02-06,3885.31,15103.12,2330.50,250.16
2015-02-13,3880.98,15251.70,2318.63,249.76
2015-02-20,3892.09,15276.07,2322.28,250.37
2015-02-27,3925.60,15566.21,2360.45,251.46
2015-03-06,3993.92,15621.56,2392.85,255.96
2015-03-13,3940.37,15296.44,2342.74,252.18
2015-03-20,4038.37,15582.82,2392.62,258.70
2015-03-27,3994.95,15426.12,2373.99,255.54
2015-04-03,4034.58,15433.62,2408.12,256.75
2015-04-10,4120.13,15645.34,2452.57,261.95
2015-04-17,4223.61,16314.19,2539.39,268.28
2015-04-24,4245.84,16688.36,2532.08,271.05
2015-05-01,4183.69,16582.62,2484.96,266.42
2015-05-08,4104.80,16419.93,2464.37,260.81
2015-05-15,4128.41,16295.01,2504.47,261.33
2015-05-22,4201.48,16484.06,2533.92,266.03
2015-05-29,4114.73,16011.81,2500.41,260.39
2015-06-05,4040.43,15459.55,2425.62,254.94
2015-06-12,4004.93,15450.87,2426.02,251.66
2015-06-19,3993.39,15269.49,2411.32,249.84
2015-06-26,4073.72,15640.18,2456.87,254.48
2015-07-03,4096.51,15595.68,2464.55,254.66
2015-07-10,3954.08,15228.24,2375.72,246.83
2015-07-17,4036.37,15178.93,2452.86,250.23
2015-07-24,3965.61,14973.68,2441.73,244.91
2015-07-31,3923.28,15354.54,2378.24,244.30
2015-08-07,3883.64,15143.70,2414.40,239.79
2015-08-14,3834.08,15016.02,2392.31,237.32
2015-08-21,3631.46,14417.25,2202.35,227.14
2015-08-28,3740.76,14648.32,2328.95,232.35
2015-09-04,3644.64,14367.49,2222.98,227.90
2015-09-11,3745.88,14979.38,2303.28,233.74
2015-09-18,3865.42,15061.10,2358.14,241.12
2015-09-25,3753.24,14749.18,2297.07,233.79
2015-10-02,3803.23,14818.60,2323.85,237.15
2015-10-09,3910.11,15068.59,2322.87,246.02
2015-10-16,3929.48,15284.69,2317.83,247.37
2015-10-23,3957.93,15377.62,2300.17,249.41
2015-10-30,3960.89,14968.80,2268.48,249.41
2015-11-06,3989.04,15017.22,2303.78,250.25
2015-11-13,3865.73,14518.50,2213.99,242.71
2015-11-20,3903.36,14712.09,2238.86,244.80
2015-11-27,3970.80,14944.98,2276.95,249.07
2015-12-04,3866.84,14629.18,2223.18,242.15
2015-12-11,3815.37,14367.29,2174.26,240.35
2015-12-18,3865.52,14482.79,2214.44,243.00
2015-12-25,3888.92,14790.96,2213.06,245.33
2016-01-01,3846.07,14436.73,2215.65,240.38
2016-01-08,3757.52,13927.96,2188.37,233.68
2016-01-15,3683.57,13584.23,2150.04,228.78
2016-01-22,3683.90,13355.65,2134.41,228.79
2016-01-29,3738.17,14026.57,2178.77,232.10
2016-02-05,3749.78,14148.22,2176.58,233.30
2016-02-12,3577.35,13809.81,2038.61,224.98
2016-02-19,3742.17,14738.55,2114.19,235.27
2016-02-26,3742.32,14820.20,2114.34,235.22
2016-03-04,3826.68,15217.00,2153.40,239.74
2016-03-11,3861.40,15463.83,2171.42,241.97
2016-03-18,3899.87,15570.20,2176.80,244.63
2016-03-25,3878.31,15401.05,2155.06,243.79
2016-04-01,3862.47,15467.90,2135.42,242.36
2016-04-08,3862.12,15657.06,2159.00,241.77
2016-04-15,3945.93,16233.05,2165.15,248.53
2016-04-22,3948.19,16408.95,2192.18,248.32
2016-04-29,3903.01,16168.13,2176.09,245.20
2016-05-06,3872.93,15627.77,2157.61,243.31
2016-05-13,3845.74,15320.20,2169.71,240.60
2016-05-20,3807.73,15157.14,2137.14,238.74
2016-05-27,3854.33,15425.36,2150.04,241.85
2016-06-03,3894.38,15194.80,2150.48,244.39
2016-06-10,3958.52,15605.85,2166.56,248.96
2016-06-17,3833.81,14838.82,2087.06,241.63
2016-06-24,3780.78,14614.36,2048.87,239.21
2016-07-01,3905.35,14805.17,2128.60,246.52
2016-07-08,3857.19,14505.79,2109.22,243.43
2016-07-15,3962.83,15204.78,2144.64,251.02
2016-07-22,3952.70,15220.23,2144.28,250.04
2016-07-29,3970.29,15586.67,2139.21,251.48
2016-08-05,3973.63,15567.73,2134.98,252.36
2016-08-12,4036.75,15989.97,2175.66,256.17
2016-08-19,4057.96,15867.35,2129.02,258.69
2016-08-26,4014.96,15807.97,2125.71,256.23
2016-09-02,4016.03,15997.40,2120.34,256.50
2016-09-09,4020.36,16302.29,2097.06,257.31
2016-09-16,3937.89,15922.26,2069.94,251.77
2016-09-23,4048.32,16153.05,2137.92,258.37
2016-09-30,4026.21,16036.02,2127.51,257.49
2016-10-07,4051.51,16021.89,2115.36,260.06
2016-10-14,3980.96,16172.57,2094.27,255.09
2016-10-21,4004.44,16664.08,2069.89,257.26
2016-10-28,3988.29,16553.69,2056.63,256.53
2016-11-04,3917.78,16363.23,1997.53,252.57
2016-11-11,3913.66,16684.61,1978.54,251.99
2016-11-18,3888.74,16546.63,1985.46,250.21
2016-11-25,3900.31,16677.45,1947.53,252.26
2016-12-02,3900.59,16613.49,1919.08,252.88
2016-12-09,4016.02,17215.44,1960.87,260.91
2016-12-16,4056.78,17229.40,2010.82,262.56
2016-12-23,4038.98,17140.73,2006.65,261.61
2016-12-30,4027.85,16849.30,2011.89,260.01
2017-01-06,4077.01,17034.46,2037.66,263.20
2017-01-13,4130.58,17217.95,2034.88,267.91
2017-01-20,4106.29,17331.01,2010.08,266.52
2017-01-27,4154.82,17134.25,2020.09,270.48
2017-02-03,4135.03,17054.21,2017.76,268.85
2017-02-10,4134.17,17555.56,2019.85,268.66
2017-02-17,4146.53,17648.53,2051.84,268.84
2017-02-24,4170.03,17592.51,2073.75,270.38
2017-03-03,4150.31,17499.46,2017.78,269.77
2017-03-10,4191.37,17687.80,2054.00,272.29
2017-03-17,4317.75,18220.80,2075.14,281.86
2017-03-24,4328.13,18190.74,2099.82,282.31
2017-03-31,4313.32,17949.33,2117.47,280.64
2017-04-07,4303.49,17776.52,2138.30,279.01
2017-04-14,4271.24,17465.80,2112.95,277.31
2017-04-21,4324.32,17777.98,2194.66,280.05
2017-04-28,4417.03,18058.07,2171.10,287.21
2017-05-05,4495.79,18269.53,2209.27,292.47
2017-05-12,4597.10,18651.07,2242.15,298.25
2017-05-19,4597.55,18908.01,2257.93,298.08
2017-05-26,4727.53,19339.85,2320.01,306.96
2017-06-02,4753.59,19419.62,2348.57,307.83
2017-06-09,4790.82,19521.82,2399.94,309.38
2017-06-16,4749.40,19554.54,2375.33,306.79
2017-06-23,4796.06,19376.40,2372.02,310.26
2017-06-30,4817.92,19684.41,2373.25,311.76
2017-07-07,4791.31,19501.91,2337.51,310.66
2017-07-14,4876.21,19776.34,2328.97,317.35
2017-07-21,4949.69,20062.79,2365.06,321.79
2017-07-28,4834.15,20059.97,2313.66,314.13
2017-08-04,4819.95,20247.56,2270.37,313.46
2017-08-11,4665.47,19645.24,2234.12,302.72
2017-08-18,4753.54,19621.98,2279.68,308.39
2017-08-25,4795.41,19775.43,2288.75,311.21
2017-09-01,4756.80,19574.97,2295.33,307.78
2017-09-08,4739.49,18830.39,2253.42,307.43
2017-09-15,4837.85,19053.01,2294.55,313.69
2017-09-22,4865.75,18917.40,2254.69,316.71
2017-09-29,4865.45,19002.33,2295.79,316.27
2017-10-06,4865.45,19002.33,2295.79,316.27
2017-10-13,5027.58,19417.75,2332.22,327.35
2017-10-20,5058.01,19556.07,2360.29,328.89
2017-10-27,5077.27,19654.27,2394.52,329.23
2017-11-03,5215.79,19589.79,2440.97,338.83
2017-11-10,5189.27,19287.09,2457.66,335.96
2017-11-17,5203.48,19017.23,2488.28,334.18
2017-11-24,5228.59,19094.51,2517.61,335.44
2017-12-01,5080.55,19079.26,2476.65,324.78
2017-12-08,5046.26,19090.91,2409.04,324.68
2017-12-15,5088.52,19521.76,2446.10,326.23
2017-12-22,5019.21,19414.94,2415.02,321.21
2017-12-29,5092.43,19379.09,2454.68,324.74
2018-01-05,5173.05,19587.82,2451.64,328.97
2018-01-12,5198.05,20187.20,2465.13,326.72
2018-01-19,5233.93,20366.86,2521.54,329.52
2018-01-26,5339.68,20513.45,2623.46,335.38
2018-02-02,5217.74,20569.70,2597.65,327.01
2018-02-09,4882.35,19221.16,2459.15,304.83
2018-02-16,5020.32,19206.37,2478.71,314.40
2018-02-23,5072.63,19650.38,2519.66,316.81
2018-03-02,4968.55,19200.02,2456.34,308.35
2018-03-09,5099.70,19126.65,2506.27,317.67
2018-03-16,5186.03,19152.22,2538.94,322.88
2018-03-23,4999.75,18579.59,2426.83,312.42
2018-03-30,5052.09,18771.20,2498.10,314.61
2018-04-06,5014.16,18590.15,2481.76,311.61
2018-04-13,5069.62,18567.69,2511.61,314.86
2018-04-20,5111.47,19066.44,2514.71,317.89
2018-04-27,5146.59,19146.15,2501.65,320.80
2018-05-04,5073.43,19580.10,2453.34,316.75
2018-05-11,5103.19,19611.43,2507.17,318.51
2018-05-18,5065.12,19766.17,2509.07,315.37
2018-05-25,5101.82,18937.40,2498.53,318.05
2018-06-01,5039.96,18928.64,2523.01,313.22
2018-06-08,5061.29,19354.25,2529.34,314.97
2018-06-15,4967.90,19014.71,2496.21,308.73
2018-06-22,4874.08,18316.29,2442.45,303.69
2018-06-29,4813.16,18056.48,2393.71,299.66
2018-07-06,4713.94,17866.83,2367.27,293.11
2018-07-13,4796.41,17989.57,2407.58,298.65
2018-07-20,4744.91,17691.68,2349.26,296.95
2018-07-27,4746.45,18098.90,2367.59,297.78
2018-08-03,4725.07,18258.75,2372.74,295.61
2018-08-10,4694.97,18230.57,2327.95,293.64
2018-08-17,4617.74,18088.18,2309.39,288.57
2018-08-24,4731.86,18000.24,2383.58,295.54
2018-08-31,4807.89,18032.24,2421.06,300.07
2018-09-07,4704.89,18118.33,2408.66,292.86
2018-09-14,4777.29,18486.67,2457.03,297.29
2018-09-21,4818.79,18545.48,2440.72,300.81
2018-09-28,4820.48,18956.77,2447.24,300.51
2018-10-05,4656.54,18831.91,2364.95,291.28
2018-10-12,4461.69,17706.04,2263.16,279.37
2018-10-19,4452.79,17687.15,2253.09,278.63
2018-10-26,4185.39,17012.59,2100.71,262.69
2018-11-02,4335.86,17021.15,2180.76,272.56
2018-11-09,4311.57,17030.65,2170.96,271.33
2018-11-16,4323.24,17199.71,2193.76,271.65
2018-11-23,4243.98,17055.68,2164.29,266.33
2018-11-30,4326.43,17330.08,2217.37,271.35
2018-12-07,4276.11,17271.20,2180.49,268.28
2018-12-14,4231.14,17614.99,2167.29,265.55
2018-12-21,4229.68,17812.21,2154.56,265.06
2018-12-28,4187.01,17211.49,2139.16,261.98
2019-01-04,4113.34,16926.17,2081.52,257.89
2019-01-11,4254.73,17204.56,2152.28,267.13
2019-01-18,4352.64,17836.76,2184.24,273.88
2019-01-25,4468.50,18015.86,2257.92,281.67
2019-02-01,4533.71,18210.25,2269.55,285.79
2019-02-08,4476.89,18078.77,2262.93,281.49
2019-02-15,4518.98,17874.17,2292.05,283.98
2019-02-22,4593.56,17981.77,2357.95,288.74
2019-03-01,4522.71,17894.02,2329.44,283.80
2019-03-08,4399.75,17306.42,2259.85,274.84
2019-03-15,4486.01,17842.65,2324.16,279.87
2019-03-22,4520.42,17545.53,2346.96,283.13
2019-03-29,4415.93,17188.93,2309.20,276.48
2019-04-05,4569.67,17921.73,2382.72,286.68
2019-04-12,4609.22,18102.72,2412.63,288.37
2019-04-19,4571.88,18075.89,2406.28,285.89
2019-04-26,4495.42,17817.26,2348.94,281.34
2019-05-03,4540.86,17956.81,2394.56,283.67
2019-05-10,4348.15,17435.18,2270.70,272.06
2019-05-17,4233.37,17081.64,2208.91,264.35
2019-05-24,4213.71,17013.05,2147.18,264.42
2019-05-31,4208.74,16904.92,2159.02,263.89
2019-06-07,4276.48,17184.25,2185.43,268.27
2019-06-14,4309.23,17462.91,2212.31,270.48
2019-06-21,4374.79,17524.53,2235.05,275.48
2019-06-28,4387.48,17516.51,2234.57,277.50
2019-07-05,4346.93,17523.91,2230.05,274.35
2019-07-12,4311.87,17214.69,2215.54,272.68
2019-07-19,4335.58,17141.17,2242.69,274.55
2019-07-26,4284.36,16835.08,2176.27,272.25
2019-08-02,4138.51,16257.03,2113.25,262.99
2019-08-09,4008.93,15721.80,2055.46,254.85
2019-08-16,3990.75,15309.73,2077.70,253.90
2019-08-23,4033.60,15647.51,2110.56,256.11
2019-08-30,4077.84,15903.20,2129.02,259.00
2019-09-06,4180.61,15977.22,2200.06,265.53
2019-09-13,4257.05,16525.09,2209.18,270.84
2019-09-20,4348.55,16754.55,2242.20,276.44
2019-09-27,4266.32,16381.99,2194.23,271.33
2019-10-04,4212.62,15960.70,2167.27,267.39
2019-10-11,4274.69,15929.81,2193.13,271.30
2019-10-18,4307.40,16132.52,2200.03,272.81
2019-10-25,4377.21,16098.42,2238.02,277.07
2019-11-01,4404.83,15843.21,2223.85,278.43
2019-11-08,4472.80,16430.65,2230.37,283.13
2019-11-15,4533.73,16531.10,2258.13,287.29
2019-11-22,4399.36,16246.32,2171.72,279.43
2019-11-29,4361.68,16119.93,2181.81,276.78
2019-12-06,4355.11,16122.86,2174.56,276.56
2019-12-13,4557.44,16714.40,2255.15,290.11
2019-12-20,4637.00,16805.10,2318.47,295.31
2019-12-27,4645.11,16511.64,2354.52,295.20
2020-01-03,4582.57,16176.74,2344.06,290.74
2020-01-10,4673.12,15555.73,2395.72,297.06
2020-01-17,4769.50,15820.91,2446.04,303.30
2020-01-24,4753.58,15781.80,2449.61,302.33
2020-01-31,4473.25,14879.12,2312.17,284.53
2020-02-07,4687.39,15243.03,2446.83,298.21
2020-02-14,4766.19,15174.08,2520.02,303.01
2020-02-21,4598.24,14487.47,2445.39,292.42
2020-02-28,4222.02,13394.75,2193.66,268.02
2020-03-06,4340.74,13230.38,2312.87,275.10
2020-03-13,3777.06,11034.57,1976.21,240.65
2020-03-20,3357.22,9488.96,1754.37,213.67
2020-03-27,3684.27,10788.20,1920.54,233.79
2020-04-03,3692.11,10887.37,1961.93,231.70
2020-04-10,3952.29,12078.54,2103.44,248.00
2020-04-17,4075.04,12186.49,2194.00,255.02
2020-04-24,4002.44,12012.57,2176.94,250.28
2020-05-01,4121.54,12834.88,2233.86,258.15
2020-05-08,4124.62,12618.08,2281.95,256.62
2020-05-15,4088.85,12352.78,2305.40,253.79
2020-05-22,4181.80,12627.41,2369.86,259.62
2020-05-29,4308.10,13164.32,2387.48,268.32
2020-06-05,4650.46,14252.27,2563.78,290.62
2020-06-12,4534.80,13445.85,2555.55,281.78
2020-06-19,4550.66,13391.33,2565.32,283.37
2020-06-26,4556.62,12998.57,2570.51,283.38
2020-07-03,4590.82,13041.50,2608.54,285.89
2020-07-10,4591.38,12773.14,2645.79,285.06
2020-07-17,4696.80,13488.58,2678.16,291.57
2020-07-24,4695.20,13575.64,2686.20,290.66
2020-07-31,4818.14,13707.91,2735.66,299.32
2020-08-07,5039.40,14170.58,2922.88,312.57
2020-08-14,5118.63,15120.84,2887.82,319.24
2020-08-21,4901.78,14130.81,2743.05,306.16
2020-08-28,5016.01,14567.44,2853.87,312.24
2020-09-04,5033.35,14788.32,2915.72,312.03
2020-09-11,5104.96,14870.35,2917.06,316.45
2020-09-18,5144.77,15043.47,2910.43,318.39
2020-09-25,4867.35,14304.40,2716.36,303.57
2020-10-02,4975.46,14665.93,2817.02,309.44
2020-10-09,5106.30,15229.26,2863.46,317.47
2020-10-16,4999.15,15033.18,2762.95,311.83
2020-10-23,5033.51,15715.48,2744.42,314.79
2020-10-30,4835.84,14928.28,2653.49,301.60
2020-11-06,5156.21,15618.19,2855.43,322.10
2020-11-13,5308.57,16423.10,2906.87,333.03
2020-11-20,5436.16,16588.35,3005.65,340.62
2020-11-27,5624.83,16900.48,3094.98,352.73
2020-12-04,5868.73,17302.98,3223.78,367.63
2020-12-11,5951.29,17684.30,3267.43,372.24
2020-12-18,5957.89,17628.91,3322.83,371.55
2020-12-25,6055.06,17707.92,3307.23,379.18
2021-01-01,6215.72,17590.98,3416.77,389.29
2021-01-08,6806.35,19153.65,3635.36,430.22
2021-01-15,6652.93,18894.27,3597.76,420.43
2021-01-22,6758.51,19256.39,3672.36,427.13
2021-01-29,6409.58,17937.12,3490.62,404.56
2021-02-05,6706.35,19112.92,3641.75,423.30
2021-02-12,6650.49,19211.82,3654.48,419.65
2021-02-19,6660.69,19070.59,3695.75,420.94
2021-02-26,6465.81,18652.99,3560.37,409.91
2021-03-05,6499.24,19050.49,3611.78,412.00
2021-03-12,6557.38,19452.93,3605.31,416.13
2021-03-19,6530.03,19653.78,3596.28,412.91
2021-03-26,6520.11,19821.68,3579.31,412.89
2021-04-02,6685.31,20069.20,3644.46,423.74
2021-04-09,6702.04,20456.51,3648.93,424.30
2021-04-16,6837.30,20697.74,3708.42,432.43
2021-04-23,6782.71,21140.25,3679.59,428.34
2021-04-30,6661.88,21314.83,3603.55,422.36
2021-05-07,6740.30,22112.80,3633.19,428.56
2021-05-14,6618.10,22038.34,3556.54,420.17
2021-05-21,6644.59,21606.33,3606.83,422.08
2021-05-28,6693.70,22107.37,3648.41,425.95
2021-06-04,6794.64,22455.15,3710.13,432.22
2021-06-11,6808.82,22384.33,3715.69,432.78
2021-06-18,6864.32,22309.98,3780.26,435.02
2021-06-25,6940.50,22636.14,3815.19,440.40
2021-07-02,6902.33,22376.34,3839.51,436.00
2021-07-09,6779.54,21536.18,3784.12,427.84
2021-07-16,6897.95,22112.95,3879.93,434.82
2021-07-23,6861.54,22108.02,3897.39,431.55
2021-07-30,6735.76,21907.16,3818.03,423.91
